,paper,authors,title,abstract,cathegory
1214,2509.03928,"['Billa, Prasanna Kumar', 'Tropea, Cameron', 'Mahapatra, Pallab Sinha']",Entry and penetration of a superhydrophobic sphere into a deep pool,"This study experimentally examines the entry and penetration of a superhydrophobic sphere into a quiescent deep pool, with special emphasis placed on the primary and secondary pinch-off of the air cavity existing in its wake. Two aspects are novel in this study. For one, the experiments are performed for a large range of dimensionless sphere densities, where lighter spheres, with their air cavity, exhibit a terminally ascending trajectory and heavier spheres a terminally descending trajectory. The second novel result is a strong correlation of primary and secondary pinch-off times with the Froude number at impact and the dimensionless density. A semi-empirical correlation for the air cavity volume following the primary pinch-off shows excellent agreement with measurements over all dimensionless densities. A scalar force balance predicts a drastic decrease of buoyancy upon pinch-off, reflected also in the abrupt change of deceleration, measured using two orthogonally placed high-speed cameras to capture the time resolved trajectory of the sphere in the pool. Comparisons are drawn between the trajectories of superhydrophobic spheres and those of hydrophilic spheres, measured in a previous study.",Fluid Dynamics
1215,2509.03933,"['Kim, Seungchan', 'Kim, Jihoo', 'Ha, Sanghyun', 'You, Donghyun']",A Highly Scalable TDMA for GPUs and Its Application to Flow Solver Optimization,"A tridiagonal matrix algorithm (TDMA), Pipelined-TDMA, is developed for multi-GPU systems to resolve the scalability bottlenecks caused by the sequential structure of conventional divide-and-conquer TDMA. The proposed method pipelines multiple tridiagonal systems, overlapping communication with computation and executing GPU kernels concurrently to hide non-scalable stages behind scalable compute stages. To maximize performance, the batch size is optimized to strike a balance between GPU occupancy and pipeline efficiency: larger batches improve throughput for solving tridiagonal systems, while excessively large batches reduce pipeline utilization. Performance evaluations on up to 64 NVIDIA A100 GPUs using a one-dimensional (1D) slab-type domain decomposition confirm that, except for the terminal phase of the pipeline, the proposed method successfully hides most of the non-scalable execution time-specifically inter-GPU communication and low-occupancy computation. The solver achieves ideal weak scaling up to 64 GPUs with one billion grid cells per GPU and reaches 74.7 percent of ideal performance in strong scaling tests for a 4-billion-cell problem, relative to a 4-GPU baseline. The optimized TDMA is integrated into an ADI-based fractional-step method to remove the scalability bottleneck in the Poisson solver of the flow solver (Ha et al., 2021). In a 9-billion-cell simulation on 64 GPUs, the TDMA component in the Poisson solver is accelerated by 4.37x, contributing to a 1.31x overall speedup of the complete flow solver.",Computational Physics
1216,2509.03946,"['Fu, Yang', 'Xie, Rensheng', 'Mata-Cervera, Nilo', 'Xie, Xi', 'Wang, Ren', 'Zhou, Xiaofeng', 'Yang, Helin', 'Shen, Yijie']",Free-form conformal metasurfaces robustly generating topological skyrmions,"Skyrmions are topologically stable vector textures as potential information carriers for high-density data storage and communications, especially boosted by the recently emerging meta-generators of skyrmions in electromagnetic fields. However, these implementations always rely on planar, rigid designs with stringent fabrication requirements. Here, we propose the free-form conformal metasurface generating skyrmions towards future wearable and flexible devises for topological resilience light fields. Furthermore, we experimentally tested the outstanding topological robustness of the skyrmion number under different disorder degrees on the metasurface. This work promotes the development of flexible compact skyrmion-based communication devices and demonstrates their potential to improve the quality of space information transmission.",Optics
1217,2509.03955,"['Liventsev, Dmitri', 'Bonvicini, Giovanni', 'Herrmann, Daniel Ricalde', 'Podesta-Lerma, Pedro L. M.', 'Tobiyama, Makoto']",Beamstrahlung monitoring at SuperKEKB upgrade 2023,"Beam monitoring is crucial for particle accelerators to achieve high luminosity. We describe an upgrade of the LABM, a beam monitoring device utilizing observation of the beamstrahlung, radiation emitted by a beam of charged particles when it accelerates in the electromagnetic field of another beam of charged particles.",Accelerator Physics
1218,2509.03958,"['Olivera, Gustavo', 'Ziberi, Bashkim', 'Avery, Stephen', 'Skinner, Heth Devin', 'Sajo, Erno', 'Ribeiro, Hugo', 'Huq, M. Saiful']",High-Flux Entangled Photon Generation via Clinical Megavoltage Radiotherapy Beams for Quantum Imaging and Theranostics,"Traditional sources of quantum-entangled photons, such as spontaneous parametric down-conversion, suffer from low flux, limiting clinical applications. We investigated whether clinical megavoltage (MV) radiotherapy beams can serve as dual-purpose sources, delivering therapeutic dose while simultaneously generating high-flux entangled photon pairs for quantum ghost imaging, quantum theranostics (QTX), and related applications. Using GEANT4 Monte Carlo simulations, we modeled water-equivalent phantoms containing 2 cm spherical tumors loaded with gold nanoparticles (AuNPs, 10 mg/mL). Clinical spectra at 6, 10, and 15 MV were simulated. Key metrics included 511 keV photon-pair yield, positronium lifetimes (time-resolved), Doppler and energy broadening (energy-resolved), signal-to-noise ratios (SNR), and entanglement retention at depths from 5 to 15 cm. Pair yields scaled with beam energy and AuNP concentration, reaching about 10^8 pairs per Gy per cm^3 in AuNP-loaded tumors. Positronium lifetime shifts (about 100 ps) reflected tumor oxygenation and reactive oxygen species, offering potential functional biomarkers. Doppler (1-3 keV) and AuNP-induced line broadening (0.5-1 keV) produced distinct spectroscopic signatures of electron density, tissue composition, and nanoparticle uptake. Time-resolved QTX revealed oxygenation and ROS levels, energy-resolved QTX probed tissue density and atomic composition, and combined modes enabled comprehensive theranostic imaging. Depth-dependent simulations achieved voxel SNRs exceeding 100. These findings demonstrate that clinical MV beams can serve as practical, high-flux entangled photon sources. Integrated time- and energy-resolved QTX supports functional and spectroscopic tumor imaging, enables nanoparticle optimization, and expands quantum imaging platforms from optical (eV) to therapeutic (hundreds of keV) regimes.",Medical Physics
1219,2509.03965,"['An, Tinghui', 'Fernandez, T Toney', 'Wang, Yuchen', 'Jiang, Yiguang', 'Johnston, Benjamin', 'Cozic, Solenn', 'Poulain, Marcel', 'Rault, Tiphaine', 'Zhang, Long', 'Fuerbach, Alex']",Optical Fiber-Waveguide Hybrid Architecture for Mid-Infrared Ring Lasers,"We report a mid-infrared ring laser via fiber-to-waveguide hybrid integration enabled by directional couplers fabricated in fluoride glasses. Directional couplers were inscribed into fluoride glass using femtosecond laser direct writing, forming low-loss waveguides with a high positive refractive index change. The waveguides were optimized for efficient guidance at a wavelength of 2.7 {\textmu}m. Directional couplers with systematically varied coupling gap and interaction lengths were fabricated and experimentally characterized, demonstrating controllable power splitting ratios spanning from complete transmission (100:0) to balanced coupling (50:50). A directional coupler with a 7 {\textmu}m coupling gap and a 1.5 mm interaction length, providing an 80:20 power splitting ratio, was integrated with a cladding-pumped Er:ZBLAN fiber to realize a ring laser cavity. The resulting device produced stable lasing at 2716.7 nm with an output power of 14.2 mW. This work represents the first realization of a fully fiber-chip integrated mid-infrared laser source and opens new avenues for 3D photonic integration in fluoride glasses, enabling design flexibility previously unattainable in traditional fiber-optics architectures.",Optics
1220,2509.03966,"['Santra, Supriyo', 'Bose, Amartya', 'Ghosh, Debashree']",Excitonic description of singlet fission beyond dimer model : a matrix product state approach,"The importance of singlet fission as a fundamental process with a variety of implications in energy harvesting cannot be overstated. The challenge is in characterizing the energy states of these large singlet fission molecular aggregates that participate in the process. Large dimensionality and essential multi-configuration nature of the electronic states of interest combine to make accurate ab initio calculations prohibitively difficult. We present a spin-resolved tight-binding excitonic model for singlet fission that can be parameterized based on ab initio calculations on monomers and dimers of molecules, and is highly suitable for the study of aggregates using tensor network methods such as the density matrix renormalization group. This tensor network coarse-grained model is demonstrated specifically on the pentacene crystal, where we evaluate the spectra and density of states. We show the natural emergence of bands of states in some cases, and characterize them. Through an analysis of entanglement entropy of the eigenstates, we gain crucial insight into the extent of their multireference character. This method is useful in understanding not just the structure of these extended aggregates, but also being the cornerstone for incorporation of vibronic features and simulation of the singlet fission dynamics.",Chemical Physics
1221,2509.03968,"['Nazarian, Negin', 'Pitman, Andy J', 'Lipson, Mathew J', 'Hart, Melissa A', 'Cleugh, Helen', 'Harman, Ian', 'Thatcher, Marcus J', 'Hirsch, Annette L', 'Di Virgilio, Giovanni', 'Riley, Matthew L', 'Tapper, Nigel', 'Evans, Jason P', 'Jakob, Christian', 'Perez, Pascal']",Strengthening national capability in urban climate science: an Australian perspective,"Cities are experiencing significant warming and more frequent climate extremes, raising risks for over 90% of Australians living in cities. Yet many of our tools for climate prediction and projection lack accurate representations of these environments. We also lack the observations and datasets needed to evaluate model performance. This paper identifies critical gaps in Australias current capability, showing how they undermine climate impact and risk assessments in cities and may lead to poorly designed adaptation and mitigation strategies. These gaps, and the recommendations to address them, were identified through consultation with experts across research institutes, universities, two ARC Centres of Excellence, federal and state governments, and private agencies. Our recommendations span four key areas: city descriptive datasets, integrated observations, fit for purpose models, and a coordinated community of research and practice. Urgent action is needed to tailor models to Australia's unique urban landscapes and climates. This requires comprehensive, nationally consistent, high resolution datasets that capture the form, fabric, and function of contemporary and future cities. It also requires filling systematic gaps in integrated networks of urban climate observations for evaluation and benchmarking. At the same time, scientific understanding of key urban processes that influence weather and climate must advance, alongside improvements in their representation in physical models. This can be achieved through a national community of research and practice that codesigns and oversees an implementation plan, integrated with infrastructure such as ACCESS NRI and AURIN. Building this capability will enable us to answer critical questions about the interaction between cities and climate, protecting Australias urban populations and ensuring a resilient future.",Atmospheric and Oceanic Physics
1222,2509.03976,"['Liu, Qingbo', 'Xu, Zhongyang', 'Tao, Guangkui', 'Sun, Xiuyuan', 'Xue, Min', 'Yuan, Weihao', 'Pan, Shilong']",Harnessing modal fields retrieved from speckle for multi-dimensional metrology,"Although speckle is a powerful tool for high-precision metrology, large datasets and cumbersome training are always required to learn from the encoded speckle patterns, which is unfavorable for rapid deployment and multi-dimensional metrology. To enable high accuracy and fast training, physics-informed machine learning enforces physical laws to address high-dimensional problems. Here, we harness the modal fields in a few-mode fiber, which follow the law of beam propagation, to enable high-accuracy and fast-training parameter estimation. Anti-noise fast mode decomposition is implemented to retrieve the modal fields from the speckles. The accuracy is enhanced since the modal fields enable parameter estimation at random points in the continuous space-time domain. Artificial tactile perception and multi-dimensional metrology are achieved with high accuracy because the modal fields respond diversely to different parameters. Meanwhile, the number of specklegrams for training is reduced by around 5 times. The training time of machine learning is significantly reduced by 800 times, from 9 hours and 45 minutes to 40 seconds. Therefore, harnessing the modal fields paves a new way for the speckle-based metrology to develop efficient, low-cost, multi-dimensional sensors, making it suitable for intelligent wearable devices, industrial robots and healthcare applications.",Optics
1223,2509.03978,"['Stich, Simon', 'Sultanov, Vitaliy', 'Blakie, Trevor', 'Shi, Qingyu', 'Wasiliewski, Zbig', 'Belkin, Mikhail A.', 'Chekhova, Maria']",Thin-film Al0.30Ga0.70As (111) as a flat source of high-purity orthogonally polarized entangled photons,"Flat-optics platforms offer new opportunities for the generation of entangled photons by relaxing traditional phase-matching constraints, enabling the use of a broader range of nonlinear materials. Among these, gallium arsenide and aluminum gallium arsenide stand out for their exceptionally high second-order nonlinearities, but their conventional orientation (001) has limited their applicability for photon-pair generation. By transitioning to crystals with (111) surface orientation, we overcome these limitations. We demonstrate a flat-optics-based telecom-range SPDC source using Al0.30Ga0.70As that achieves a high photon-pair generation rate per pump power and bandwidth of up to 0.24 Hz/mW/nm. The choice of 30% aluminum concentration allowed us to reduce pump absorption and photoluminescence background for photon pairs generation at telecom wavelengths by at least an order of magnitude compared to that of GaAs. The specific layer orientation facilitates the generation of orthogonally polarized entangled photons, a prerequisite for polarization-entangled states. Rather than directly probing entanglement, we observe the effect of hidden polarization. Our results highlight AlGaAs (111) as a promising platform for scalable quantum photonic sources and shed light on nonclassical polarization effects accessible through flat-optics engineering.",Optics
1224,2509.04019,"['Liu, Peng-Yi', 'Zhang, Tian-Yi', 'Sun, Qing-Feng']",Dynamical simulation of chiral induced spin-polarization and magnetization,"Despite generally lacking ferromagnetic properties or strong spin-orbit coupling, electrons in chiral molecules exhibit unique spin-dependent transport behavior, known as chiral-induced spin selectivity (CISS). This phenomenon implies a profound connection between chirality and spin, and draws attention to the link between chirality and magnetism. Experiments in recent years have shown that chirality can induce spin-polarizations and magnetizations, providing fresh insights into interpreting chirality-related biochemical processes and designing nano-magnetic devices. In this paper, we present a dynamical theoretical model aimed at elucidating how charge-polarization combined with the CISS leads to spin-polarization and magnetization. Our theoretical model successfully explains the spin-polarization and magnetization observed in three types of experiments, where the charge-polarization is induced in the chiral molecules by the dispersion interaction, gate voltage, and molecular adsorption. The model simulates a clear time evolution process and provides a comprehensive theoretical framework for this field.",Chemical Physics
1225,2509.04020,"['Zhang, Tian-Yi', 'Mao, Yue', 'Guo, Ai-Min', 'Sun, Qing-Feng']",Dynamical theory of chiral-induced spin selectivity in electron donor-chiral molecule-acceptor systems,"The chiral-induced spin selectivity (CISS) effect, a phenomenon where the chirality of molecules imparts significant spin selectivity to electron transfer processes, has garnered increasing interest among the chemistry, biology, and physics communities. Although this effect was discovered more than a decade ago, the dynamical process of how electron spin polarization is caused by chiral molecules is still unclear. Here, we propose a dynamical theory of electron transfer in donor-chiral molecule bridge-acceptor systems without electrodes or substrates based on the Lindblad-type master equation. We demonstrate that the molecular spin-orbit coupling generates unequal spin velocities and achieves steady spin polarization with the help of dephasing. Our work elucidates the dynamical process of CISS and may promote the applications of chiral-based spintronic devices.",Chemical Physics
1226,2509.04021,"['Liu, Peng-Yi', 'Zhang, Tian-Yi', 'Guo, Ai-Min', 'Paltiel, Yossi', 'Sun, Qing-Feng']",Spin-to-charge conversion modulated by chiral molecules,"Molecular chirality and electron spin are intricately intertwined via the fascinating phenomenon of chiral-induced spin selectivity (CISS), which has garnered considerable attention due to its extensive potential applications. A recent experiment has revealed that chiral molecules self-assembled on the gold surface can modulate the inverse spin Hall effect, providing an alternative platform for studying the interplay between chirality and spin transport. Our study uncovers that this modulation stems from the CISS effect, which enhances spin currents of one spin orientation while suppressing those of the opposite spin orientation. We provide numerical results that are highly consistent with the experimental phenomena and further investigate the influence of various factors on this modulation. This work offers a theoretical explanation of previously unexplained experimental findings, and the underlying physical mechanism broadens current perspectives on understanding and applying CISS.",Chemical Physics
1227,2509.04022,"['Zhang, Tian-Yi', 'Liu, Peng-Yi', 'Guo, Ai-Min', 'Sun, Qing-Feng']",Spin-to-charge conversion driven by inverse chiral-induced spin selectivity,"Chiral molecules have attracted significant multidisciplinary interest and extensive research owing to their remarkable ability to achieve charge-to-spin conversion, known as the chiral-induced spin selectivity (CISS). A recent experiment has revealed that chiral molecules also exhibit an unexpected capability for spin-to-charge conversion, referred to as the inverse CISS (ICISS), opening unprecedented avenues for the study and application of chiral molecules. Here, we propose a specific theoretical explanation, suggesting that ICISS arises from the spin-dependent deflection of electrons caused by the interaction between the spin and chiral structure. Our numerical results are in excellent agreement with experimental observations, demonstrating that ICISS persists under strong disorder. Our model also reproduces the inverse spin Hall effect (ISHE) in this experiment. Comparative analysis reveals that ICISS employs an unconventional spin-to-charge conversion mechanism distinct from conventional ISHE approaches. We provide a comprehensive explanation of ICISS, elucidate experimental phenomena, and pave the way for organic-based spintronics.",Chemical Physics
1228,2509.04024,"['Hasani, Milad', 'Rezania, Alireza', 'Riahi, Sam']",Electromechanical human heart modeling for predicting endocardial heart motion,"This work presents a biventricular electromechanical human heart model that is comprehensive and clinically relevant, integrating a realistic 3D heart geometry with both systemic and pulmonary hemodynamics. The model uses a two-way fluid-structure-interaction (FSI) formulation with actual 3D blood meshes to accurately investigate the effect of blood flow on the myocardium. It couples a reaction-diffusion framework and a voltage-dependent active stress term to replicate the link between electrical excitation and mechanical contraction. Additionally, the model incorporates innovative epicardial boundary conditions to mimic the stiffness and viscosity of neighboring tissues. The model's ability to replicate physiological heart motion was validated against Cine magnetic resonance imaging (MRI) data, which demonstrated a high degree of consistency in regional displacement patterns. The analysis of the right ventricle showed that the basal and mid free walls experience the largest motion, making these regions ideal for implanting motion-driven energy harvesting devices. This validated model is a robust tool for enhancing our understanding of cardiac physiology and optimizing therapeutic interventions before clinical implementation.",Medical Physics
1229,2509.04030,"['Kamiński, Piotr', 'Wawrzak, Karol', 'Li, Yiqing', 'Noack, Bernd R.', 'Tyliszczak, Artur']",Design of the wavy wall in a partially heated channel using CFD simulations and human-assisted Bayesian optimization,"This study explores heated wavy wall shape design in channel flow using machine learning, aiming to minimize temperature variation ($\sigma_T$) while limiting pressure loss ($\Delta p$). A cost function $J$ defined as a product of $\sigma_T$ and $\Delta p$ balances these competing objectives. Optimization is performed via Bayesian optimization (BO) coupled with Reynolds-Averaged Navier-Stokes (RANS) computations in an active learning loop involving up to 1000 subsequent iterations. Two shaping strategies are considered: a sinusoidal-type function defined by four parameters (two waviness amplitudes, wave count, and tilt), and a higher-dimensional approach employing a Piecewise Cubic Hermite Interpolation Polynomial (PCHIP) with 19 control points. Results show the sinusoidal design reduces $\sigma_T$ over $60$-fold but increases $\Delta p$ fourfold, while the PCHIP shape offers only a $15$-fold $\sigma_T$ reduction but with a twofold $\Delta p$ increase. Flow characteristics such as turbulent kinetic energy, pressure, temperature, and Nusselt number are examined for both optimal and suboptimal shapes along the Pareto front. The insights gained motivated a human-aided refinement of the BO result, leading to a further $17.7$\% reduction in $J$. This was achieved by replacing small-amplitude waviness periods with flat segments, which additionally significantly facilitates manufacturability.",Fluid Dynamics
1230,2509.04056,"['Abriata, Luciano A.']","The MolecularWeb Universe: Web-Based, Immersive, Multiuser Molecular Graphics And Modeling, for Education and Work in Chemistry, Structural Biology, and Materials Sciences","Molecular visualization software has long supported research and education in chemical and structural sciences, but consumer devices constrained to 2D inputs and outputs pose two major challenges: they poorly convey 3D nature, and 3D manipulation is very difficult. eXtended Reality (XR, including AR and VR) offers new ways to see and interact with molecules in three dimensions. This chapter presents the ""MolecularWeb"" ecosystem (https://molecularweb.org), a set of web-based tools for immersive visualization, modeling, and simulations, already widely used in education and science communication and now expanding toward research applications. We cover moleculARweb, which provides AR educational activities via phones, tablets, and computers; MolecularWebXR, a multiuser WebXR platform accessible from both headsets and simpler devices, supporting immersive education, outreach, and scientific discussion; and PDB2AR, which enables users to generate custom content for MolecularWebXR and standalone AR/VR. Finally, we introduce a prototype and an upcoming version of HandMol, our latest WebXR software which allows concurrent multiuser immersive visualization and modeling of molecules with bare hands supported by real-time molecular mechanics, natural language input via a language model, and access through both high-end headsets or consumer devices like smartphones and laptops. Together, these tools demonstrate the present and near-future of accessible, interactive molecular science on the web.",Chemical Physics
1231,2509.04120,"['Ugolnikov, Oleg S.']",Multiple Scattering Effects in Noctilucent Clouds: Numerical Estimation and Application to Altitude and Particle Size Measurements,"The simple 3-D radiative transfer model in the atmosphere of the Earth is built for numerical comparison of direct solar radiation and limb scattering background at the definite layer during the deep twilight period at the middle and upper atmosphere. This allows finding the contribution of multiple scattering in the field of high-altitude clouds such as polar stratospheric and noctilucent clouds. This is the factor that can influence the results of altitude and microphysical study of the particles based on the approximation of single scattering. The possible errors caused by this effect are estimated together with the contribution of multiple scattering for different altitudes of the clouds, wavelengths and solar zenith angles. The results are interpreted geometrically and optically, color effects observed for noctilucent clouds are described.",Atmospheric and Oceanic Physics
1232,2509.04121,"['Malyshev, A. V.', 'Kozhedub, Y. S.', 'Shabaev, V. M.', 'Tupitsyn, I. I.']",QED calculations of intra-$L$-shell doubly excited states in Be-like ions,"The rigorous QED approach is employed to calculate the energies of the $2p2p\,^3P_{0,1,2}$, $2p2p\,^1D_2$, and $2p2p\,^1S_0$ states of selected Be-like highly charged ions over a wide range of nuclear-charge numbers, $18 \leqslant Z \leqslant 92$. Combined with the previously reported energies of the $2s2p \, ^3P_{0,1,2}$ and $2s2p \, ^1P_1$ states [A. V. Malyshev et al., Phys. Rev. A 110, 062824 (2024)], the obtained results are used to study various intra-$L$-shell transition energies. Strong level mixing, caused by the proximity of states with the same symmetry, is overcome by means of the QED perturbation theory for quasi-degenerate levels. The applied approach merges a rigorous perturbative QED treatment up to the second order with the consideration of electron-electron correlation contributions of the third and higher orders evaluated within the Breit approximation. The higher-order screened QED effects are estimated using the model-QED-operator approach. The nuclear-recoil and nuclear-polarization effects are also taken into account. The obtained predictions represent the most accurate theoretical description of the electronic structure of Be-like ions to date and demonstrate good agreement with available experimental data.",Atomic Physics
1233,2509.04132,"['Palade, D. I.']",Lagrangian features of turbulent transport in tokamak plasmas,"This study investigates the Lagrangian properties of ion turbulent transport driven by drift-type turbulence in tokamak plasmas. Despite the compressible and inhomogeneous nature of Eulerian gyrocenter drifts, numerical simulations with the T3ST code reveal approximate ergodicity, stationarity, and time-symmetry. These characteristics are attributed to broad initial phase-space distributions that support ergodic mixing. Moreover, relatively minor constraints on the initial distributions are found to have negligible effects on transport levels.",Plasma Physics
1234,2509.04137,"['Kammarchedu, Vinay', 'Asgharian, Heshmat', 'Chenani, Hossein', 'Ebrahimi, Aida']","Active Dual-Gated Graphene Transistors for Low-Noise, Drift-Stable, and Tunable Chemical Sensing","Graphene field-effect transistors (GFETs) are among the most promising platforms for ultrasensitive chemical and biological sensing due to their high carrier mobility, large surface area, and low intrinsic noise. However, conventional single-gate GFET sensors in liquid environments suffer from severe limitations, including signal drift, charge trapping, and insufficient signal amplification. Here, we introduce a dual-gate GFET architecture that integrates a high-k hafnium dioxide local back gate with an electrolyte top gate, coupled with real-time feedback biasing. This design enables capacitive signal amplification while simultaneously suppressing gate leakage and low-frequency noise. By systematically evaluating seven distinct operational modes, we identify the Dual Mode Fixed configuration as optimal, achieving up to 20x signal gain, > 15x lower drift compared with gate-swept methods, and up to 7x higher signal to noise ratio across a diverse range of analytes, including neurotransmitters, volatile organic compounds, environmental contaminants, and proteins. We further demonstrate robust, multiplexed detection using a PCB-integrated GFET sensor array, underscoring the scalability and practicality of the platform for portable, high-throughput sensing in complex environments. Together, these advances establish a versatile and stable sensing technology capable of real-time, label-free detection of molecular targets under ambient and physiological conditions, with broad applicability in health monitoring, food safety, agriculture, and environmental screening.",Applied Physics
1235,2509.04163,"['Wadati, Hiroki']",Teaching light absorption and the Beer-Lambert law using everyday materials: a tomato juice experiment for introductory physics,"I describe a visually engaging experiment to demonstrate the Beer-Lambert law in introductory physics or general science courses. By using diluted tomato juice as a naturally colored absorber and a halogen lamp as a broadband light source, students can explore how light attenuation depends on concentration and wavelength. The activity connects the optical concept of exponential absorption with everyday materials, making it accessible for classrooms with limited resources. Transmission spectra obtained with a compact spectrometer reveal a strong absorption band around 500 nm, corresponding to the green-blue region absorbed by lycopene. Plotting absorbance against concentration allows students to confirm linear behavior at low concentrations and to discuss deviations at higher ones. The experiment emphasizes conceptual understanding of light-matter interaction, quantitative data analysis, and the limitations of ideal laws, providing a memorable learning experience in optics and spectroscopy.",Physics Education
1236,2509.04195,"['Matsuzawa, Koichiro', 'Asahi, Shigeo', 'Kita, Takashi']",Enhanced intraband absorption in two-step photon upconversion solar cells with a double-tunnel-junction structure,"Two-step photon upconversion solar cells (TPU-SCs) belong to the class of solar cells that in principle can exceed the Shockley--Queisser limit for single-junction solar cells. A TPU-SC basically consists of a wide-gap and a narrow-gap semiconductor layer, where intraband absorption of infrared (IR) photons by electrons accumulated at the conduction-band-edge discontinuity leads to an increase in the output current and voltage. This IR-induced upconversion process enables a better utilization of the broad solar spectrum, and quantum dots (QDs) can be added to improve the intraband transition rates in actual devices. In this study, we added an n--p--n double-tunnel-junction structure to an $\mathrm{Al_{0.3}Ga_{0.7}As}$/GaAs TPU-SC including a QD layer to further enhance the contribution of intraband absorption to the output current. The double-tunnel-junction structure should suppress carrier recombination at the heterointerface and improve the extraction efficiency of electrons after intraband absorption. We performed two-color excitation experiments using IR and 784-nm light, and we particularly found that 784-nm light causes a significant amount of intraband transitions in this device. By employing rate equations, we clarify that this result demonstrates a higher intraband absorption efficiency due to the double-tunnel-junction structure. This highlights the potential of double-tunnel-junction structures for the realization of high-efficiency TPU-SCs.",Optics
1237,2509.04197,"['Porcarelli, Alessandro', 'Lapenna, Pasquale Eduardo', 'Creta, Francesco', 'Langella, Ivan']",Stability analysis of thermodiffusively unstable counterflow lean premixed hydrogen flames,"This study investigates the effect of increasing strain rate on thermodiffusively unstable, lean premixed hydrogen flames in a 2D counterflow configuration through detailed-chemistry numerical simulations for the first time. The analysis of transient flame dynamics without imposed perturbations reveals that a steady-state flame front is achieved only when the strain rate exceeds a certain threshold. Below this threshold, the flame exhibits unstable oscillatory behavior. When subjected to a range of perturbation wavelengths, the flame front exhibits an exponentially increasing wavelength over time, driven by the flame-tangential velocity component, with the applied strain rate acting as the amplification factor. It is shown that any perturbation is damped at sufficiently high applied strain rate conditions after a transient phase. At these high strain regimes, the growth rate transient follows a characteristic onset that depends uniquely on the initial perturbation wavelength and exhibits a linear dependence on the applied strain rate.",Fluid Dynamics
1238,2509.04201,"['Podlipec, Rok', 'Krišelj, Ana', 'Zorc, Maja', 'Štefin, Petra Matjan', 'Usaar, Siegfried', 'Humar, Matjaž']",Nanometer-precision tracking of adipocyte dynamics via single lipid droplet whispering-gallery optical resonances,"Biophotonics - and more recently, biointegrated photonics - offer transformative tools for probing cellular processes with unprecedented precision. Among these, whispering gallery mode (WGM) resonators - optical microcavities formed in spherical structures - have emerged as powerful biosensors and intracellular barcodes. Lipid droplets (LDs), with their high refractive index and intrinsic spherical geometry, are ideal candidates for supporting intracellular lasing. Although lasing in LDs has been previously demonstrated, it has not yet been harnessed to study live cell biology. Here, we report the first use of WGM resonances in LDs of live primary adipocytes, employing a continuous-wave (CW) laser at powers below the biological damage threshold. By measuring these resonances, we achieved nanometer-scale precision in size estimation, enabling real-time observation of rapid LD dynamics and deformations on the minute scale, far beyond the spatio-temporal resolution of conventional microscopy. We systematically characterized this photonic sensing approach, demonstrating its ability to resolve adipocyte heterogeneity, monitor lipolytic responses to forskolin and isoproterenol, and detect early signs of cell viability loss, well before conventional assays. This proof-of-concept establishes intracellular LD WGM resonances as a robust platform for investigating live single-cell metabolism. The technique enables rapid, cost-effective assessment of adipocyte function, reveals cell-to-cell variability obscured by bulk assays, and lays the foundation for high-throughput analysis of metabolism- and obesity-related diseases at both cellular and tissue levels.",Optics
1239,2509.04205,"['Corona, M. Atzori', 'Cadeddu, M.', 'Cargioli, N.', 'Dordei, F.', 'Giunti, C.', 'Pavarani, R.']",Toward precision physics tests with future COHERENT detectors,"We present a comprehensive sensitivity study of future CE$\nu$NS detectors, focusing on a cryogenic cesium iodide detector and a tonne-scale liquid argon one, currently being developed by the COHERENT Collaboration. These setups will enable precision measurements of the weak mixing angle at low energies and allow accurate extraction of the neutron nuclear distribution radius. We also demonstrate that next-generation detectors will place constraints on the neutrino charge radius comparable to or better than current global fits. In addition, we explore the sensitivity to non standard neutrino electromagnetic properties, such as magnetic moments and millicharges, as well as new mediators. These findings reinforce the role of CE$\nu$NS experiments in the upcoming precision era, with future detectors playing a key role in advancing our understanding of neutrino interactions and electroweak physics at low energies.",Instrumentation and Detectors
1240,2509.04223,"['Zhu, Pengfei', 'Zhang, Hai', 'Ibarra-Castanedo, Clemente', 'Maldague, Xavier', 'Mandelis, Andreas']",Making neural networks understand internal heat transfer using Fourier-transformed thermal diffusion wave fields,"Heat propagation is governed by phonon interactions and mathematically described by partial differential equations (PDEs), which link thermal transport to the intrinsic properties of materials. Conventional experimental techniques infer thermal responses based on surface emissions, limiting their ability to fully resolve subsurface structures and internal heat distribution. Additionally, existing thermal tomographic techniques can only shoot one frame from each layer. Physics-informed neural networks (PINNs) have recently emerged as powerful tools for solving inverse problems in heat transfer by integrating observational data with physical constraints. However, standard PINNs are primarily focused on fitting the given external temperature data, without explicit knowledge of the unknown internal temperature distribution. In this study, we introduce a Helmholtz-informed neural network (HINN) to predict internal temperature distributions without requiring internal measurements. The time-domain heat diffusion equation was converted to the frequency-domain and becomes the pseudo-Helmholtz equation. HINN embeds this pseudo-Helmholtz equation into the learning framework, leveraging both real and imaginary components of the thermal field. Finally, an inverse Fourier transform brings real-part and imagery-part back to the time-domain and can be used to map 3D thermal fields with interior defects. Furthermore, a truncated operation was conducted to improve computational efficiency, and the principle of conjugate symmetry was employed for repairing the discarded data. This approach significantly enhances predictive accuracy and computational efficiency. Our results demonstrate that HINN outperforms state-of-the-art PINNs and inverse heat solvers, offering a novel solution for non-invasive thermography in applications spanning materials science, biomedical diagnostics, and nondestructive evaluation.",Applied Physics
