,paper,authors,title,abstract,cathegory
826,2501.10886,"['Allione, Matteo', 'Del Tatto, Vittorio', 'Laio, Alessandro']",Linear scaling causal discovery from high-dimensional time series by dynamical community detection,"Understanding which parts of a dynamical system cause each other is extremely relevant in fundamental and applied sciences. However, inferring causal links from observational data, namely without direct manipulations of the system, is still computationally challenging, especially if the data are high-dimensional. In this study we introduce a framework for constructing causal graphs from high-dimensional time series, whose computational cost scales linearly with the number of variables. The approach is based on the automatic identification of dynamical communities, groups of variables which mutually influence each other and can therefore be described as a single node in a causal graph. These communities are efficiently identified by optimizing the Information Imbalance, a statistical quantity that assigns a weight to each putative causal variable based on its information content relative to a target variable. The communities are then ordered starting from the fully autonomous ones, whose evolution is independent from all the others, to those that are progressively dependent on other communities, building in this manner a community causal graph. We demonstrate the computational efficiency and the accuracy of our approach on time-discrete and time-continuous dynamical systems including up to 80 variables.","Data Analysis, Statistics and Probability"
827,2501.10894,"['Yeung, Brandon', 'Schmidt, Oliver T.']",Spectral dynamics of natural and forced supersonic twin-rectangular jet flow,"We study the stationary, intermittent, and nonlinear dynamics of natural and forced supersonic twin-rectangular turbulent jets using spectral modal decomposition. We decompose large-eddy simulation data into four reflectional symmetry components about the major and minor axes. In the natural jet, spectral proper orthogonal decomposition (SPOD) uncovers two resonant instabilities antisymmetric about the major axis. Known as screech tones, the more energetic of the two is symmetric about the minor axis and steady, while the other is intermittent. We test the hypothesis that flow symmetry can be leveraged for control design. Time-periodic forcing symmetric about the major and minor axes is implemented using a plasma actuation model, and succeeds in removing screech from a different symmetry component. We investigate the spectral peaks of the forced jet using an extension of bispectral mode decomposition (BMD), where the bispectrum is bounded by unity and which conditionally recovers the SPOD. We explain the appearance of harmonic peaks as three sets of triadic interactions between reflectional symmetries, forming an interconnected triad network. BMD modes of active triads distil coherent structures comprising multiple coupled instabilities, including Kelvin-Helmholtz, core, and guided-jet modes (G-JM). Downstream-propagating core modes can be symmetric or antisymmetric about the major axis, whereas upstream-propagating G-JM responsible for screech closure (Edgington-Mitchell et al., 2022, JFM) are antisymmetric only. The dependence of G-JM on symmetry hence translates from the azimuthal symmetry of the round jet to the dihedral group symmetry of the twin-rectangular jet, and explains why the twin jet exhibits antisymmetric but not symmetric screech modes.",Fluid Dynamics
828,2501.10902,"['Prieto-Curiel, Rafael']",Observing cities as a complex system,"Cities are some of the most intricate and advanced creations of humanity. Most objects in cities are perfectly synchronised to coordinate activities such as jobs, education, transportation, entertainment, and waste management. Although each city has its own characteristics, some commonalities can be observed across most cities, such as issues related to noise, pollution, segregation, and others. Further, some of these issues might be accentuated in larger or smaller cities. For example, with more people, a city might experience more competition for space, so rents would be higher. The urban scaling theory provides a framework for analysing cities in terms of their size. New data for analysing urban scaling theory allow for an understanding of how urban metrics change with population size, whether they apply across most regions, or whether patterns correspond only to some countries or regions. Yet, reducing a city and all its complexity to a single indicator might simplify urban areas to the extent that their disparities and variations are overlooked. Often, the differences in living conditions across different parts of the same city are greater than the degree of variation observed between cities. For example, in terms of rent or crime, within-city variations might be more significant than between cities. Here, we review some urban scaling principles and explore ways to analyse variations within the same city.",Physics and Society
829,2501.10907,"['Pham, Hanh D. M.', 'Khaliullin, Rustam Z.']",Direct unconstrained optimization of excited states in density functional theory,"Orbital-optimized density functional theory (DFT) has emerged as an alternative to time-dependent (TD) DFT capable of describing difficult excited states with significant electron density redistribution, such as charge-transfer, Rydberg, and double-electron excitations. Here, a simple method is developed to solve the main problem of the excited-state optimization -- the variational collapse of the excited states onto the ground state. In this method, called variable-metric time-independent DFT (VM TIDFT), the electronic states are allowed to be nonorthogonal during the optimization but their orthogonality is gradually enforced with a continuous penalty function. With nonorthogonal electronic states, VM TIDFT can use molecular orbital coefficients as independent variables, which results in a closed-form analytical expression for the gradient and allows to employ any of the multiple unconstrained optimization algorithms that guarantees convergence of the excited-state optimization. Numerical tests on multiple molecular systems show that the variable-metric optimization of excited states performed with a preconditioned conjugate gradient algorithm is robust and produces accurate energies for well-behaved excitations and, unlike TDDFT, for more challenging charge-transfer and double-electron excitations.",Chemical Physics
830,2501.10911,"['Usman, Muhammad']",Nanowire design by deep learning for energy efficient photonic technologies,"This work describes our vision and proposal for the design of next generation photonic devices based on custom-designed semiconductor nanowires. The integration of multi-million-atom electronic structure and optical simulations with the supervised machine learning models will pave the way for transformative nanowire-based technologies, offering opportunities for the next generation energy-efficient greener photonics.",Optics
831,2501.10946,"['Chen, Chen', 'Liang, Jiuyang', 'Xu, Zhenli']",Random batch sum-of-Gaussians algorithm for molecular dynamics simulations of Yukawa systems in three dimensions,"Yukawa systems have drawn widespread interest across various applications. In this paper, we introduce a novel random batch sum-of-Gaussians (RBSOG) algorithm for molecular dynamics simulations of 3D Yukawa systems with periodic boundary conditions. We develop a sum-of-Gaussians (SOG) decomposition of the Yukawa kernel, dividing the interactions into near-field and far-field components. The near-field component, singular but compactly supported in a local domain, is calculated directly. The far-field component, represented as a sum of smooth Gaussians, is treated using the random batch approximation in Fourier space with an adaptive importance sampling strategy to reduce the variance of force calculations. Unlike the traditional Ewald decomposition, which introduces discontinuities and significant truncation error at the cutoff, the SOG decomposition achieves high-order smoothness and accuracy near the cutoff, allowing for efficient and energy-stable simulations. Additionally, by avoiding the use of the fast Fourier transform, our method achieves optimal O(N) complexity while maintaining high parallel scalability. Finally, unlike previous random batch approaches, the proposed adaptive importance sampling strategy achieves nearly optimal variance reduction across the regime of the coupling parameters. Rigorous theoretical analyses are presented. We validate the performance of RBSOG method through simulations of one-component plasma under weak and strong coupling conditions, using up to 10^6 particles and 1024 CPU cores. As a practical application in fusion ignition, we simulate high-temperature, high-density deuterium-\alpha mixtures to study the energy exchange between deuterium and high-energy \alpha particles. The RBSOG method can be readily extended to other dielectric response functions, offering a promising approach for large-scale simulations.",Computational Physics
832,2501.10948,"['Ruan, B. J.', 'Wang, Z. L.']",Digital Sub-millimeter Bubble-Jets,"We create digital sub-millimeter bubble-jet emitting in gas-liquid co-flows at tapered chip zone for moderate $Re \sim [20, 120]$. Self-similarity features are revealed at the tapered area and giving birth to a local model. Local self-scaling characteristic quantities, $W_{\text{local}}$ and $L_{\text{cone}}$, are introduced to scale energies and progresses at onsets of bubble-jets, which gives highly universal phase diagram and also scaling law of jet velocity. The phase diagram draws critical bubble-jetting line at $We_d\sim Ca_c^{-5.7}$ and jet-dropping line at $We_d\sim Ca_c^{-4.2}$, as well as orthogonally overlaping Taylor bubble area from annular flow pattern. And the jetting velocity expresses as $u_{\text{jet}}\sim [\rho_c^2\sigma (Q_c + Q_d)^2]/(\mu_c^3 W_{\text{local}}^{1.6}H^{0.4})$, which clarifies the compound mechanisms for bubble-jet emitting by combined competing of interfacial tension, inertia, viscosity, and the local tapered geometries. These universalities confirm reciprocally similarities of the bubble-jet emitting processes on behaviors and flow structures at the local tapered zone.",Fluid Dynamics
833,2501.10955,"['Ganesh, Subramaniam Chembai', 'Rosenberg, Jessica S.', 'Morris, Jeffrey F.', 'Koplik, Joel', 'Maldarelli, Charles']",Axisymmetric Pushing of a Spherical Cargo using an Active Spherical Janus Motor,"We analyze the interaction between a self-diffusiophoretic spherical Janus motor and an inert spherical cargo particle in an axisymmetric configuration in the Stokes regime. To study the different configurations of the two spheres and their motions, we develop an analog to the twin multipole approach to numerically determine the axisymmetric stream function for the flow field. We verify the validity and accuracy of this approach using existing literature and COMSOL Multiphysics. We study the effects of the size of the Janus cap, the relative ratio of sizes of the two spheres, and their separation distance on their interactions. For the case of a stationary cargo, we identify the existence of a distinct regime where the Janus motor hovers at a finite separation distance from the cargo and summarize the results using a phase diagram. In the presence of a freely moving cargo, we analyze the steady terminal velocities of the Janus motor and the cargo to identify distinct conditions at which the two spheres can translate with equal velocities while maintaining a finite separation distance.",Fluid Dynamics
834,2501.10964,"['Itoh, Naoki', 'Allaire, Hugo', 'Ikeda, Tokihiro', 'Nagasawa, Shunsaku', 'Okada, Shinji', 'Takahashi, Tadayuki', 'Takamine, Aiko', 'Toyama, Yuichi', 'Uchida, Yuusuke', 'Ueno, Hideki']",The energy dependence of cluster size and its physical processes in the proton measurement with TimePix3 silicon detector,"We investigated the energy dependence of the number of triggered pixels, or cluster size, when charged particles are detected using the TimePix3 detector with a silicon sensor. We measured protons in the range of 1.5~3.3 MeV from a Pelletron accelerator at RIKEN using a TimePix3 detector with a 500 um-thick silicon sensor. We determined from the experimental results a cluster size comprised between 30 and 80 pixels. To understand the physical process that produces large cluster images and its energy dependence, we simulated the charge carrier drifts in the sensor, assuming the incidence of a proton in the detector. The cluster sizes estimated in the simulation were smaller than those observed in the experiment, and remained constant across the entire energy range, when thermal diffusion and charge carriers self-repulsion were considered as the factors of the cluster image formation. In addition, we discovered that the size of the cluster image and its energy dependence observed in the experiment could be well explained when considering that the TimePix3 detector is sensitive to the transient induced charges, allowing even pixels that do not collect the charge carriers to trigger. We conclude that the cluster size measurement is a promising method for evaluating the energy deposited by a charged particle in the TimePix3 detector.",Instrumentation and Detectors
835,2501.10965,"['Luo, Liyan', 'Huang, Tao', 'Li, Qi', 'Wu, Lei']",Multiscale simulation of rarefied polyatomic gas flow via DIG method,"A novel multiscale numerical method is developed to accelerate direct simulation Monte Carlo (DSMC) simulations for polyatomic gases with internal energy. This approach applies the general synthetic iterative scheme to stochastic simulations, removing the inherent restrictions on spatial grid size in DSMC and boosting the evolution of the particle distribution towards a steady state. Firstly, the proposed method intermittently couples the standard DSMC solver with the solution of steady-state macroscopic synthetic equations derived from the kinetic equation for polyatomic gases. These synthetic equations, encompassing accurate constitutive relations and relaxation rates, ensure applicability across the entire flow regime. Secondly, the particle distribution within the DSMC framework is adjusted to align with the solution of the macroscopic equations, significantly accelerating convergence to the steady-state solution. Finally, an adaptive treatment is implemented for the constitutive relations. Higher-order terms extracted from DSMC are applied only in rarefied regions where the local Knudsen number exceeds a predefined threshold. The fast convergence and asymptotic-preserving properties of the proposed method are demonstrated through several numerical simulations, in which it achieves remarkable speedups compared to standard DSMC, particularly in the near-continuum regime.",Computational Physics
836,2501.10993,"['Guida, Matteo', 'Lin, Ying-Ting', 'Simgen, Hardy']",Improved and automated krypton assay for low-background xenon detectors with Auto-RGMS,"Ultra-sensitive quantification of trace radioactive krypton-85 is essential for low-background experiments, particularly for next-generation searches of galactic dark matter and neutrino physics using xenon-based time projection chambers (TPCs). While the rare gas mass spectrometer (RGMS) represents the current state-of-the-art for krypton detection in the field, we are developing a fully automated system (Auto-RGMS) to overcome the limitations of its manual operation. Auto-RGMS incorporates a robust control system for rapid measurements and minimized systematic uncertainties. A primary goal is to reach detection limits in the low parts-per-quadrillion (ppq) range for natural krypton by improving the chromatography stage to enhance the separation of krypton from xenon. Investigations into various adsorbent materials identified two candidates. HayeSep Q offers a 12-fold improvement in chromatographic resolution for xenon/krypton separation compared to the previously used adsorbent. Alternatively, HayeSep D provides a more limited improvement in resolution while allowing a higher measurement frequency because of its moderate retention-induced contamination after each measurement. By automating krypton assays and achieving ppq sensitivity, Auto-RGMS will be an indispensable tool for next-generation detectors, maximizing their scientific potential.",Instrumentation and Detectors
837,2501.11000,"['Venturelli, Luca']",Pontecorvo Reactions,"Pontecorvo reactions are rare antinucleon annihilation processes that are forbidden on free nucleons but allowed on nucleons bound within nuclei. The interest in studying this phenomenon lies in its potential to provide insights into the annihilation mechanism and, particularly, the short-distance dynamics between nucleons within the nucleus. Some measurements were performed in the past at CERN's Low Energy Antiproton Ring (LEAR) using antiprotons annihilating on a deuterium target. However, no data exist for targets consisting of three nucleons, such as $^3\text{He}$ or $^3\text{H}$. The measurement of the rate of the process $\overline{p} \, ^3\text{He} \rightarrow p + n$ would allow for distinguishing between different theoretical models whose predictions vary by 1-2 orders of magnitude. The ASACUSA collaboration is studying the feasibility of performing this measurement at CERN's ELENA-AD. A preliminary design of a simple measurement apparatus, utilizing plastic scintillators and degrader layers, is presented, together with Monte Carlo simulations assessing its efficiency in measuring the branching ratios of the aforementioned reaction and rejecting background from more probable typical antiproton annihilations in the target.",Instrumentation and Detectors
838,2501.11005,"['Chen, Yiling', 'Shang, Xueyi', 'Ren, Yi', 'Liu, Linghao', 'Li, Xiaoying', 'Zhang, Yu', 'Wu, Xiao', 'Li, Zhuqing', 'Tai, Yang']",Acoustic Emission Sensor Network Optimization Based on Grid Loop Search and Particle Swarm Source Location,"The layout of acoustic emission sensors plays a critical role in non-destructive structural testing. This study proposes a grid-based optimization method focused on multi-source location results, in contrast to traditional sensor layout optimization methods that construct a correlation matrix based on sensor layout and one source location. Based on the seismic source travel-time theory, the proposed method establishes a location objective function based on minimum travel-time differences, which is solved through the particle swarm optimization (PSO) algorithm. Furthermore, based on location accuracy across various configurations, the method systematically evaluates potential optimal sensor locations through grid search. Synthetic tests and laboratory pencil-lead break (PLB) experiments are conducted to compare the effectiveness of PSO, genetic algorithm, and simulated annealing, with the following conclusions: (1) In synthetic tests, the proposed method achieved an average location error of 1.78 mm, outperforming that based on the traditional layout, genetic algorithm (GA), and simulated annealing (SA). (2) For different noise cases, the location accuracy separately improved by 24.89% ({\sigma}=0.5{\mu}s), 12.59% ({\sigma}=2{\mu}s), and 15.06% ({\sigma}=5{\mu}s) compared with the traditional layout. (3) For the PLB experiments, the optimized layout achieved an average location error of 9.37 mm, which improved the location accuracy by 59.15% compared with the Traditional layout.",Geophysics
839,2501.11016,"['Rocha, Denis', 'Lopes, Pedro', 'Peixoto, Paulo', 'de Almeida, Anibal', 'Tavakoli, Mahmoud']",Miniaturized liquid metal composite circuits with energy harvesting coils for battery-free bioelectronics and optogenetics,"Over the past years, rapid progress has been made on soft-matter electronics for wearable and implantable devices, for bioelectronics and optogenetics. Liquid Metal (LM) based electronics were especially popular, due to their long-term durability, when subject to repetitive strain cycles. However, one major limitation has been the need for tethering bioelectronics circuits to external power, or the use of rigid bulky batteries. This has motivated a growing interest in wireless energy transfer, which demands circuit miniaturization. However, miniaturization of LM circuits is challenging due to low LM-substrate adhesion, LM smearing, and challenges on microchip-interfacing. In this article, we address these challenges by high-resolution laser-assisted micropatterning of biphasic LM composites and vapor-assisted LM microchip soldering. Through development of a search algorithm for optimization of the biphasic ink coil performance, we designed and implemented micro coils with trace spacing of 50 {\mu}m that can harvest a significant amount of energy (178 mW/cm2) through near field inductive coupling. We show miniaturized soft-matter circuits with integrated SMD chips such as NFC chips, capacitors, and LEDs that are implemented in a few minutes through laser patterning, and vaporassisted soldering. In the context of optogenetics, where lightweight, miniaturized systems are needed to provide optical stimulation, soft coils stand out in terms of their improved conformability and flexibility. Thus, this article explores the applications of soft coils in wearable and implantable devices, with a specific focus on their use in optogenetics.",Medical Physics
840,2501.11029,"['Linz, Norbert', 'Freidank, Sebastian', 'Liang, Xiao-Xuan', 'Vogel, Alfred']",Laser-induced plasma formation and cavitation in water: from nanoeffects to extreme states of matter,"We present an in-depth analysis of the energy dependence of optical breakdown in water by tightly focused laser pulses, from plasma formation to shock waves and cavitation. Laser pulses of fs to ns durations and UV to IR wavelengths are aberration-free focused through microscope objectives. Photography captures luminescent plasmas with submicrometer resolution, and bubble threshold and size are determined via probe beam scattering. The energy dependence of mechanical effects is quantified through the maximum bubble radius Rmax. We find three key scenarios depicting the interaction between multiphoton and avalanche ionization, recombination, and thermal ionization from nanoeffects near threshold to extreme energy densities. They include a previously unknown scenario that emerges with single-longitudinal-mode UV ns pulses from compact lasers. It enables cost-effective creation of nanoeffects, as demonstrated on corneal tissue and glass. High-resolution photography reveals new insights in the spatiotemporal dynamics of plasma formation, with an interplay of breakdown waves, string formation by local instabilities of avalanche ionization, and radiative energy transport. Plasma volume data from photographs together with absorption measurements show that the average energy density of luminescent fs and ns plasmas is similar, ranging between 10 and 40 kJ/cm^3 . However, small hot regions with up to 400 kJ/cm^3 are formed in ns breakdown. From the hot regions, energy is spread out via X-ray bremsstrahlung, forming a luminescent halo. Well above threshold, Rmax scales with E^(1/3) across all scenarios, with 15% - 20% conversion of laser energy into bubble energy. With increasing plasma energy density, an ever-larger energy fraction is converted into shock wave energy (75% at 40 kJ/cm^3 ). The results provide guidelines for parameter selection in laser surgery and material processing.",Fluid Dynamics
841,2501.11044,"['Bjørk, Rasmus']",The magnetic scalar potential and demagnetization vector for a cylinder tile,"A closed-form solution for the magnetic scalar potential generated by a uniformly magnetized cylindrical slice and a full cylinder is determined by solving Poisson's equation analytically. The solution is given in terms of elliptic integrals of the first, second and third kind. We show that the magnetic scalar potential can be written as the dot product of a demagnetization vector, containing all the geometric information of the generating cylinder, and the magnetization. We validate the derived analytical expressions for the magnetic scalar potential by comparing with a finite element simulation and show that these agree perfectly for both the cylindrical slice and the full cylinder.",Classical Physics
842,2501.11050,"['Potton, Richard']",Matter in Space,A new linear mapping of the linear vector space (LVS) of the octonions is suggested as an approach to the co-ordinatization of space-time. This approach resolves some perplexing issues concerning the validity of certain pre-metric notions of orthogonality and mirror symmetry. It makes explicit the tangent space extension of four-dimensional space-time that was alluded to earlier by the author [3] and shows that the null space component of the extended space can be related to ideas that were set out many years ago by H J S Smith.,General Physics
843,2501.11072,"['Foster, Brian', 'Adli, Erik', 'Barklow, Timothy L.', 'Berggren, Mikael', 'Boogert, Stewart', 'Chen, Jian Bin Ben', ""D'Arcy, Richard"", 'Drobniak, Pierre', 'Farrington, Sinead', 'Gessner, Spencer', 'Hogan, Mark J.', 'Kalvik, Daniel', 'Laudrain, Antoine', 'Lindstrøm, Carl A.', 'List, Benno', 'List, Jenny', 'Lu, Xueying', 'Pick, Gudrid Moortgat', 'Põder, Kristjan', 'Seryi, Andrei', 'Sjobak, Kyrre', 'Thèvenet, Maxence', 'Walker, Nicholas J.', 'Wood, Jonathan']","Proceedings of the Erice Workshop: A new baseline for the hybrid, asymmetric, linear Higgs factory HALHF","The HALHF collaboration has discussed a new baseline for the project, taking into account comments from the accelerator community on various aspects of the original design. In particular, these concerned the practicality of the dual-purpose linac to accelerate both colliding positron bunches and the drive beams required for the plasma linac. In addition, many other aspects of the project were also considered; the discussion and conclusions are documented in this paper. Finally, a new baseline is outlined that has been optimised and addresses several weaknesses in the original design, has higher luminosity, reduced centre-of-mass energy boost and additional features such as positron polarization as well as electron polarization. Although HALHF has become longer and more expensive, it remains significantly smaller and cheaper than other mature Higgs factory designs currently under discussion.",Accelerator Physics
844,2501.11098,"['Lee, Chih-Yu', 'Kung, Pei-Ching', 'Huang, Chih-Chieh', 'Shih, Shao-Ju', 'Huang, E-Wen', 'Chen, San-Yuan', 'Wu, Meng-Huang', 'Tsou, Nien-Ti']",In Vivo Study of Bone Growth Around Additively Manufactured Implants with Ti-6Al-4V and Bioactive Glass Powder Composites,"Osseointegration is crucial to the success of biomedical implants. Additive manufacturing of implants offers a high degree of design freedom, enabling precise control over implant geometry and material composition. Bioactive glass (BG) can substantially enhance bone binding and bioactivity; however, limited research has been conducted on its incorporation into additively manufactured implants. The performance of BG varies depending on the incorporation method, and the spatial and temporal evolution of its integration remains unclear. In this study, we synthesized Ti-6Al-4V/58S BG composites by using the selective laser melting method and systematically compared the effects of BG coating and doping in additively manufactured implants. In vivo histological results from animal tests were statistically analyzed and discussed in terms of osseointegration over 4- and 12-week periods. Bone-to-implant contact (BIC) and bone density (BD) were used as quantitative metrics to evaluate interactions between the implants and surrounding bone. Our findings indicate that both BG-doped and BG-coated implants accelerated bone ingrowth during the early stages of healing. BG-coated implants demonstrated a greater improvement than did pure 3D-printed Ti-6Al-4V implants. However, the effects of BG became nonsignificant during the later healing stage (12 weeks). This study provides a foundation for systematically investigating BG incorporation methods in 3D-printed biomedical implants and their effect on osseointegration.",Medical Physics
845,2501.11113,"['Sarsa, A.', 'Jiménez-Solano, A.', 'Dimitrijević, M. S.', 'Yubero, C.']",Exact Stark analytical function for H{\alpha} line based on the FFM Model related with plasma parameters,"Optical Emission Spectroscopy is a widely used technique for plasma diagnosis, with particular interest in hydrogen atomic emission due to its prevalence in plasmas. However, accurately determining plasma parameters like electron density, electron temperature, and gas temperature starting from the experimental profiles remains a challenge. This paper introduces a comprehensive model for Stark broadening of the H{\alpha} line in a wide range of plasma conditions, addressing the limitations of existing analytical expressions for line shapes. The proposed model encompasses the full splitting of the transition into fifteen Lorentzian profiles and electric micro-field fluctuations surrounding the emitting atoms due to collisions with charged particles. Starting from accurate spectral data obtained from realistic computer simulations, fitting parameters of the model, have been obtained by using an optimization method based on a genetic algorithm. The set of parameters of the model are reported for a wide range of plasma conditions. The behavior of these parameters is analyzed to understand their dependence in terms of the electron density and temperature and gas density of the plasma. The model parameters here obtained constitute a useful tool in plasma diagnosis to obtaining the values of the physical parameters of the plasma starting from the experimental profiles.",Plasma Physics
846,2501.11116,"['Sech, Claude Le', 'Sarsa, Antonio']",Partial separability of the Schroedinger equation combined with a Jastrow factor,"Describing the Coulomb interactions between electrons in atomic or molecular systems is an important step to help us obtain accurate results for the different observables in the system. One convenient approach is to separate the dynamic electronic correlation, i.e., Coulomb electron-electron repulsion, from the motion of the electrons in the nuclei electric field. The wave function is written as the product of two terms, one accounting for the electron-electron interactions, which is symmetric under identical particle exchange; the other is antisymmetric and represents the dynamics and exchange of electrons within the nuclear electric field. In this work, we present a novel computational scheme based on this idea that leads to an expression of the energy as the sum of two terms. To illustrate the method, we look into few-body Coulombic systems, H2, H3+ and Li(1s2,2s), and discuss the possible extension to larger systems. A simple correlation factor, based on the Jastrow exponential term, is employed to represent the dynamics of the electron pairs leading to simple analytical forms and accurate results. We also present and illustrate a different approach with the Li atom based on the partial separability applied to a portion of the atom.",Chemical Physics
847,2501.11117,"['Brandi, Aldo', 'Manoli, Gabriele']",Meteorological assessment of vertical axis wind turbine energy generation potentials across two Swiss cities in complex terrain,"Wind energy is the most mature renewable energy technology, however, its exploitation in cities is often met with skepticism. Thanks to their ability to operate effectively at low wind from any direction, vertical axis wind turbines (VAWTs) offer an attractive opportunity for wind energy harvesting in cities, but limited evidence exists on their potential in complex urban environments, and the role of different geographical settings, local meteorological conditions, and urban characteristics remains unclear. Here we use realistic Weather Research and Forecast model high-resolution wind speed simulations alongside representative VAWT power curves to quantify the range of micro-generation potentials at the annual, seasonal, and diurnal scale across two Swiss cities (Lausanne and Geneva) residing in complex terrain. Our results show that Lausanne generally experiences higher (+24%) wind speed than Geneva. Both cities present the greatest micro-generation potential during the summer months, although Lausanne shows non-negligible potential also during the wintertime. Wind speed is higher during the nighttime in Lausanne and during the daytime in Geneva, due to the different interaction between the local lake-breeze circulation and the synoptic flow. Simulated performance of case-study VAWTs is dominated by cut-in wind speed and power curve inflection point. On average, in 2022, an individual VAWT would have produced 2665 kWh of total annual electricity, equivalent to 16.5 square meters of photovoltaic panels. These results highlight the need for research on urban wind energy featuring detailed city-scale assessments that account for urban heterogeneities and regional circulation patters, to inform future planning investment and engineering development.",Physics and Society
848,2501.11137,"['Lasocki, Stanislaw', 'Karakostas, Vasileios G.', 'Papadimitriou, Eleftheria E.']","Clustering indications before the Mw7.0 2020 Samos, Greece, main shock as revealed in an equivalent dimensions space","The transformation to equivalent dimensions that offers a novel approach for investigating earthquake clustering was engaged to analyze the preparatory phase of the 2020 Samos, Greece, Mw7.0 main shock. The analysis considered earthquakes that occurred between 2006 and October 2020, covering an area extended three times the length of the main rupture. Each earthquake was parameterized by its magnitude, the interevent time (interval since the previous earthquake), and the interevent spatial distance (distance between the epicenters of consecutive earthquakes). Transforming these parameters into equivalent dimensions allowed them to be directly compared. The degree of clustering was quantified using the average distance between earthquakes in this transformed parameter space, calculated within consecutive 100 events data windows. Results revealed a distinct pattern, the average distance was increasing steadily during the twelve year period before the main shock. These temporal changes in the average distance were driven by a systematic evolution of earthquake clustering in the used parameter space. Beginning from a two-cluster system, when the distance was minimal, the clustering development continued along two branches and ended before the main shock with the formation of five earthquake clusters of different characteristics.",Geophysics
849,2501.11142,"['Chua, Eugene Y. S.']","Not Quite Killing It: Black Hole Evaporation, Global Energy, and De-Idealization","A family of arguments for black hole evaporation relies on conservation laws, defined through symmetries represented by Killing vector fields which exist globally or asymptotically. However, these symmetries often rely on the idealizations of stationarity and asymptotic flatness, respectively. In non-stationary or non-asymptotically-flat spacetimes where realistic black holes evaporate, the requisite Killing fields typically do not exist. Can we 'de-idealize' these idealizations, and subsequently the associated arguments for black hole evaporation? Here, I critically examine the strategy of using 'approximately Killing' fields to de-idealize black hole spacetimes and approximately extend conservation laws to non-idealized cases. I argue that this approach encounters significant challenges, undermining the use of these idealizations to justify the evaporation of realistic -- rather than idealized -- black holes, and raising questions about the justified use of such idealizations.",History and Philosophy of Physics
850,2501.11144,"['Lv, Q. Z.', 'Klaiber, M.', 'He, P. -L.', 'Hatsagortsyan, K. Z.', 'Keitel, C. H.']",Low-energy photoelectron structures for arbitrary ellipticity of a strong laser field,"Previous attoclock experiments measuring the photoelectron momentum distribution (PMD) via strong-field ionization in an elliptically polarized laser field have shown anomalously large offset angles in the nonadiabatic regime with large Keldysh parameters ($\gamma$). We investigate the process theoretically in the complete range of ellipticity ($\epsilon$) and large range of $\gamma$, employing numerical solutions of time-dependent Schr\""odinger equation and nonadiabatic classical-trajectory Monte Carlo simulations matched with the under-the-barrier motion via the nonadiabatic strong field approximation. We show the formation of low-energy structures (LES) at any ellipticity value when the Keldysh parameter is sufficiently large. Three regimes of the interaction in the ($\epsilon$-$\gamma$)-space of parameters are identified via the characteristic PMD features. The significant modification of the recollision picture in the nonadiabatic regime, with so-called anomalous and hybrid slow recollisions, is shown to be behind the LES, inducing extreme nonlinear Coulomb bunching in the phase-space in the polarization plane. Our findings elucidate subtle features of the attosecond electron dynamics in strong-field ionization at extreme conditions and indicate limitations on attosecond imaging.",Atomic Physics
851,2501.11152,"['Zacharias, Thomas', 'Gray, Robert', 'Sekine, Ryoto', 'Williams, James', 'Zhou, Selina', 'Marandi, Alireza']",Energy-Efficient Ultrashort-Pulse Characterization using Nanophotonic Parametric Amplification,"The growth of ultrafast nanophotonic circuits necessitates the development of energy-efficient on-chip pulse characterization techniques. Nanophotonic realizations of Frequency Resolved Optical Gating, a common pulse characterization technique in bulk optics, have been challenging due to their non-collinear nature and the lack of efficient nonlinear optical processes in the integrated platform. Here, we experimentally demonstrate a novel FROG-based technique compatible with the nanophotonic platform that leverages the high gain-bandwidth of a dispersion-engineered degenerate optical parametric amplifier for energy-efficient ultrashort pulse characterization. We demonstrate on-chip pulse characterization of sub-80-fs, ~1-fJ pulses using just ~60-fJ of gate pulse energy, which is several orders of magnitude lower than the gate pulse energy required for characterizing similar pulses in the bulk counterpart. In the future, we anticipate our work will enable the characterization of ultraweak-ultrashort pulses with energies at the single photon level.",Optics
852,2501.11169,"['Arcos, Pau', 'Mena, Arturo', 'Sánchez-Hernández, María', 'Berganza, Amaia', 'Garcia-Ramirez, Begoña', 'Zubia, Joseba', 'Novoa, David']",Scaling of nonlinear dynamics driven by stimulated Raman scattering in gas-filled hollow-core fibers,"Optical systems are scalable under low-intensity illumination since their governing equations are linearly dependent of the optical signal strength. Nonetheless, in high-intensity regimes, the induced polarization becomes nonlinear, rendering the simple scalability of the previous systems invalid. Despite this, canonical nonlinear phenomena such as filamentation and high-harmonic generation in free space have recently been demonstrated to be scalable. Here we will discuss the extension of the scale-invariance paradigm to stimulated Raman scattering and molecular modulation in hollow anti-resonant fibers filled with Raman-active gases. We have found that the complex in-fiber dynamics can be accurately reproduced under very different conditions by keeping the so-called gain reduction factor, that accounts for the coupling of the interacting fields, as well as the dephasing time $T_2$ unaltered. Such scaling strategy enables access to equivalent nonlinear propagation scenarios without sacrificing performance, laying the foundations for to the design of nonlinear devices operating in exotic frequencies, like the ultraviolet, or quantum frequency convertors of non-classical light.",Optics
