,paper,authors,title,abstract,cathegory
888,2510.05389,"['Hołyst, Robert', 'Żuk, Paweł Jan', 'Giżyński, Konrad', 'Maciołek, Anna', 'Wróbel, Jakub', 'McClintock, Peter Vaughan Elsmere']",Global non-equilibrium thermodynamics of stationary states applied to the Rayleigh-B\'enard convection,"Classical thermodynamics describes physical systems in thermodynamic equilibrium, characterized in particular by the absence of macroscopic motion. Global non-equilibrium thermodynamics extends this framework to include physical systems in stationary states (Ho{\l}yst et al., EPL 149, 30001 (2025)). Here, we demonstrate that this extended theory captures macroscopic motion in stationary states, thereby providing a unified framework for global thermodynamics and fluid mechanics. We apply the theory to stationary Rayleigh-B\'enard convection and show how the second law of global non-equilibrium thermodynamics determines the direction of changes in fluid motion.",Fluid Dynamics
889,2510.05392,"['Valassi, Andrea']","New GPU developments in the Madgraph CUDACPP plugin: kernel splitting, helicity streams, cuBLAS color sums","The first production release of the CUDACPP plugin for the Madgraph5_aMC@NLO generator, which speeds up matrix element (ME) calculations for leading-order (LO) processes using a data parallel approach on vector CPUs and GPUs, was delivered in October 2024. This was described in previous publications by the team behind that effort. In this paper, I describe my work on some additional developments and optimizations of CUDACPP, mainly but not exclusively for GPUs. The new approach, which represents a major restructuring of the CUDACPP computational engine, primarily consists in splitting the ME calculation, previously performed using a single large GPU kernel, into many smaller kernels. A first batch of changes, involving the move to separate ""helicity streams"" and the optional offloading of QCD color sums to BLAS, was recently merged into a new CUDACPP release, in collaboration with my colleagues. Since then, I have completed a second batch of changes, involving the possibility to split the calculation into groups of Feynman diagrams in separate source code files. This new feature makes it possible to compute QCD matrix elements for physics processes with a larger number of final state gluons: in particular, I present the first performance results from CUDACPP for the $2\!\rightarrow\!6$ process $gg\!\rightarrow\!t\bar{t}gggg$ on CPUs and GPUs and the $2\!\rightarrow\!7$ process $gg\!\rightarrow\!t\bar{t}ggggg$ on CPUs, which involve over 15k and 230k Feynman diagrams, respectively. I also take this opportunity to describe in detail some previously undocumented features of the CUDACPP software, both in the GPU and vector CPU implementations.",Computational Physics
890,2510.05398,"['Fujioka, Kazuumi', 'Sun, Rui']",GMTHRASHpy: Forward Convolutions of Crossed Molecular Beams Experiments in Python,"We introduce GMTHRASHpy, a Python-based application to do forward convolution fits of crossed molecular beams experiments. The code is designed to be easy-to-use and widely-available, so as to be of value to anyone wanting to reproduce data or fits from these experiments. GMTHRASHpy has been benchmarked to replicate the original GMTHRASH executable for a wide variety of published reactions. The inputs and algorithm guiding it are explained. The code is open-source and can be downloaded at: github.com/kaka-zuumi/GMTHRASH. It can be installed with pip as gmthrash.",Chemical Physics
891,2510.05461,"['Kratochwil, Nicolaus', 'Roncali, Emilie', 'Arino-Estrada, Gerard']","Analytic timing calculations and timing limits with prompt photons, high-aspect-ratio crystals, and complex TOF-kernels in TOF-PET","Modeling the timing performance of light-based radiation detectors accurately is essential for optimizing time-of-flight positron emission tomography (TOF-PET). We present an analytic framework that combines existing models to predict the timing behavior of high-aspect ratio crystals, including contributions from prompt photons such as Cherenkov radiation. This framework is built on a closed-form solution for optical light transport, convolved with the photodetector response and photon production characteristics. Using conditional and joint probability distributions, we compute the first-photon arrival time distribution for hybrid detectors with scintillation and Cherenkov light. The detection time distribution is then self-convolved to derive the time delay spectra and three timing metrics are used to characterize complex TOF kernels. Additionally, we perform Cram\'er-Rao Lower Bound calculations with and without depth-of-interaction bias to evaluate the theoretical timing limits. Our analytic predictions align well with Monte Carlo simulations for BGO detectors under varying crystal thicknesses and single photon time resolution considering a digital photodetector. We show that the TOF shape is significantly affected by prompt photon statistics, crystal thickness, scintillation yield, and photodetector properties resulting in distinct metric-dependent timing performance. The proposed model enables rapid timing predictions for polished crystals, with the calculation time of a detector configuration in under a second, allowing for comprehensive parametric studies. This makes it a powerful tool for guiding detector development in fast-timing applications.",Instrumentation and Detectors
892,2510.05477,"['Takiguchi, Masato', 'Fujii, Takuro', 'Sumikura, Hisashi', 'Shinya, Akihiko', 'Matsuo, Shinji', 'Notomi, Masaya']",On-chip room-temperature CW lasing from a III-V nanowire integrated with a Si photonic crystal platform,"We report the demonstration of continuous-wave (CW) lasing at room temperature from a III-V semiconductor nanowire integrated into a Si photonic crystal (PhC) cavity. Conventional hybrid nanowire lasers [M. Takiguchi. et.al., APL Photonics, 2, 046106 (2017)], which typically feature circular nanowire-cross-sections, suffer from a weak optical confinement, preventing CW lasing under ambient conditions. To overcome this limitation, we fabricated nanowires with rectangular cross-sections via dry etching and integrated them into the air trenches of Si PhC cavities formed using atomic force microscope tips. This configuration forms a hybrid photonic crystal cavity with an improved optical confinement. As a result, we achieved room-temperature CW oscillation from a single nanowire, representing a significant step toward on-chip nanophotonic light sources. This unique in-plane integration of the nanolaser in the same plane as the Si slab rather than on top of the substrate will contribute to the development of compact, scalable, and CMOS-compatible photonic circuits.",Optics
893,2510.05481,"['Kumar, Vivek', 'Quintero, JSM', 'Baldygin, Aleksey', 'Molina, Paul', 'Willers, Thomas', 'Waghmare, Prashant R.']",Viscosity and dynamic surface tension measurement: A guideline for appropriate measurement,"Dynamic surface tension measurements play a critical role in interfacial activities for liquids with varying viscosities. Understanding the rate at which the interface attains the equilibrium, for surface tension measurements, after the formation of a new interface is of significant interest. Although surface tension is independent of viscosity, the time required for a new surface to form (equilibrium/relaxation time) is influenced by viscosity. The measured surface tension value is accurate only once these viscous effects have subsided. Therefore, the relaxation time represents the minimum surface age value achievable during the measurement process. We experimentally established the minimum surface age needed to measure the dynamic and static surface tension of a fluid with a specific viscosity using three widely used methods: the Pendant drop method, the Wilhelmy plate method, and the Bubble pressure method. We propose a guideline with a phase plot that helps to choose the most suitable method and the youngest achievable surface age for an accurate measurement, independent of viscous effects. This guideline enables users in diverse applications such as 3D printed clothing, spray paint, coating, etc., to accurately measure dynamic and static surface tension without being influenced by viscosity effects.",Fluid Dynamics
894,2510.05507,"['Tukharyan, Grigor', 'Kendrick, William Reed', 'Danagoulian, Areg', 'Forget, Benoit']",Prediction of Spallation Induced Transmutation Rates For Long Lived Fission Products via Proton Accelerator,"Long lived fission products represent a major challenge in nuclear waste management due to persistent radiotoxicity over very long timescales. This study focuses on six of these fission products: Se-79, Zr-93, Tc-99, Sn-126, I-127, Cs-135. This study investigates the feasibility of spallation driven transmutation, in which a high energy proton beam strikes a heavy spallation target to generate neutrons that induce transmutation in the fission products surrounding the target. Lead and depleted uranium are identified as the principal spallation target candidates, reflecting contrasting trade offs in neutron yield, secondary reactions, and heat generation. Simulations assess nuclide specific behavior under reactor scale inventories and practical geometric constraints. Results demonstrate that technetium, iodine, and selenium are strong candidates for transmutation using this pathway, while tin shows partial resistance but benefits from thermal flux. By contrast, zirconium is neutron transparent and inefficient to transmute, and cesium suffers from low net reduction due to competition with lighter isotopes. Cost effectiveness is highly isotope dependent: technetium is most favorable, whereas cesium and zirconium remain expensive. These findings highlight the advantages and limitations of spallation driven systems and motivate strategies with optimized target-blanket designs.",Accelerator Physics
895,2510.05521,"['Wang, Guocheng', 'Su, Qi', 'Wang, Long', 'Plotkin, Joshua B.']",Evolution of social behaviors in noisy environments,"Evolutionary game theory offers a general framework to study how behaviors evolve by social learning in a population. This body of theory can accommodate a range of social dilemmas, or games, as well as real-world complexities such as spatial structure or behaviors conditioned on reputations. Nonetheless, this approach typically assumes a deterministic payoff structure for social interactions. Here, we extend evolutionary game theory to account for random changes in the social environment, so that mutual cooperation may bring different rewards today than it brings tomorrow, for example. Even when such environmental noise is unbiased, we find it can have a qualitative impact on the behaviors that evolve in a population. Noisy payoffs can permit the stable co-existence of cooperators and defectors in the prisoner's dilemma, for example, as well as bistability in snowdrift games and stable limit cycles in rock-paper-scissors games -- dynamical phenomena that cannot occur in the absence of noise. We conclude by discussing the relevance of our framework to scenarios where the nature of social interactions is subject to external perturbations.",Physics and Society
896,2510.05590,"['Badza, Aleksandar', 'Froyland, Gary', 'Samuel, Roshan J.', 'Schumacher, Jörg']",Transient almost-invariant sets reveal convective heat transfer patterns in plane-layer Rayleigh-B\'enard convection,"Horizontally extended plane-layer convection flows are characterized by characteristic patterns of turbulent heat transfer due to the convective fluid motion consisting of a nearly-regular ridge network where hot fluid rises and cold fluid sinks. Here, we analyse this transport behavior by the so-called inflated generator framework, which identifies quasi-stationary families of almost-invariant sets, derived from leading inflated generator eigenvectors. We demonstrate the effectiveness of this data-driven analysis framework in three-dimensional turbulent flow, by extracting transient characteristic heat transfer patterns as families of almost-invariant sets subject to a transient evolution, which contribute least to the convective heat transfer.",Fluid Dynamics
897,2510.05600,"['Ikeya, Noboru', 'Woodward, Jonathan R.']",A fluorescence microscopy platform for time-resolved studies of spin-correlated radical pairs in biological systems,"The importance of spin-correlated radical pairs in biology is increasingly recognized, with roles in biological effects of weak magnetic fields and emerging quantum spin-based biomedical applications. Fluorescence microscopy offers sufficient sensitivity to study magnetic field effects on radical pair reactions in living cells, but conventional techniques cannot directly resolve their dynamics because most biologically relevant radical pairs are non-emissive. To overcome this challenge, we introduce two novel microscopy techniques: single color pump-probe (PP) and pump-field-probe (PFP) fluorescence. Here, we describe their working principles, provide their mathematical formulation, and validate both techniques through theoretical analysis and experiments on well-established flavin-based magnetic field sensitive reactions. These approaches offer a sensitive and broadly applicable platform for quantifying and visualizing the quantum spin dynamics of radical pair chemical reactions in biological systems.",Biological Physics
898,2510.05616,"['Lone, Aijaz H.', 'Tang, Meng', 'Florica, Camelia', 'He, Bin', 'Xu, Jingkai', 'Zhang, Xixiang', 'Setti, Gianluca']",Field Free Spin-Orbit Torque Controlled Synapse and Stochastic Neuron Devices for Spintronic Boltzmann Neural Networks,"Spintronics offers a promising approach to energy efficient neuromorphic computing by integrating the functionalities of synapses and neurons within a single platform. A major challenge, however, is achieving field-free spin orbit torque SOT control over both synaptic and neuronal devices using an industry-adopted spintronic materials stack. In this study, we present field-free SOT spintronic synapses utilizing a CoFeB ferromagnetic thin film system, where asymmetrical device design and specifically added lateral notches in the CoFeB thin film facilitate effective domain wall DW nucleation, movement, and pinning and depinning. This method yields multiple analog, nonvolatile resistance states with enhanced linearity and symmetry, resulting in programmable and stable synaptic weights. We provide a systematic measurement approach to improve the linearity and symmetry of the synapses. Additionally, we demonstrate nanoscale magnetic tunnel junctions MTJs that function as SOT-driven stochastic neurons, exhibiting current-tunable, Boltzmann-like probabilistic switching behavior, which provides an intrinsic in-hardware Gibbs sampling capability. By integrating these synapses and neurons into a Boltzmann machine complemented by a classifier layer, we achieve recognition accuracies greater than 98 percent on the MNIST dataset and 86 percent on Fashion MNIST. This work establishes a framework for field free synaptic and neuronal devices, setting the stage for practical, materials-compatible, and all spintronic neuromorphic computing hardware.",Applied Physics
899,2510.05623,"['Das, Surajit', 'Ramakrishnan, Raghunathan']",Enhancing NMR Shielding Predictions of Atoms-in-Molecules Machine Learning Models with Neighborhood-Informed Representations,"Accurate prediction of nuclear magnetic resonance (NMR) shielding with machine learning (ML) models remains a central challenge for data-driven spectroscopy. We present atomic variants of the Coulomb matrix (aCM) and bag-of-bonds (aBoB) descriptors, and extend them using radial basis functions (RBFs) to yield smooth, per-atom representations (aCM-RBF, aBoB-RBF). Local structural information is incorporated by augmenting each atomic descriptor with contributions from the n nearest neighbors, resulting in the family of descriptors, aCM-RBF(n) and aBoB-RBF(n). For 13C shielding prediction on the QM9NMR dataset (831,925 shielding values across 130,831 molecules), aBoB-RBF(4) achieves an out-of-sample mean error of 1.69 ppm, outperforming models reported in previous studies. While explicit three-body descriptors further reduce errors at a higher cost, aBoB-RBF(4) offers the best balance of accuracy and efficiency. Benchmarking on external datasets comprising larger molecules (GDBm, Drug12/Drug40, and pyrimidinone derivatives) confirms the robustness and transferability of aBoB-RBF(4), establishing it as a practical tool for ML-based NMR shielding prediction.",Chemical Physics
900,2510.05636,"['Zhou, Ji', 'Clementi, Marco', 'Sbarra, Samantha', 'Yakar, Ozan', 'Brès, Camille-Sophie']",Broadband spectral mapping of photo-induced second-harmonic generation in silicon nitride microresonators,"By employing a pump-probe technique for enhanced spectral mapping of the dynamics in nonlinear frequency conversion, we demonstrate that photo-induced second-harmonic generation (SHG) in silicon nitride (Si3N4) microresonators can persist when transitioning from the preferred doubly resonant condition--where the resonances of the optical harmonics are required to be matched--to a highly detuned state where the generated second harmonic is significantly shifted away from its corresponding resonance. This results in an unconventionally broad conversion bandwidth. Other intriguing phenomena, such as detuning-dependent all-optical poling and nonlinear multi-mode interaction, are also presented for the first time with direct experimental evidence. Our findings provide new insights into the physics of photo-induced second-order (\chi^{(2)}) nonlinearity, highlighting its potential applications for nonlinear \chi^{(2)} photonics in integrated Si3N4 platform",Optics
901,2510.05656,"['Farahani, Mina', 'Čapek, Jiří', 'Kozák, Tomáš']",Deposition rate and energy to substrate in chopped and standard HiPIMS: identifying optimal pulse parameters,"High-Power Impulse Magnetron Sputtering (HiPIMS) offers higher ionized flux fractions at the cost of lower deposition rates compared to conventional DCMS. A fine optimization of the deposition conditions is crucial for specific applications. Chopped or multi-pulse HiPIMS (segmenting pulses into shorter micropulses) has been proposed to mitigate ion back-attraction and promote working gas recovery. This study investigates how micropulse length, delay time between segments, and magnetic field strength influence energy flux, deposition rate, and ionized flux fraction in chopped and standard HiPIMS. These quantities are evaluated by passive thermal probe, biasable QCM and mass spectrometer measurements at the substrate position. Deposition-averaged and pulse-averaged power is kept constant for all conditions to facilitate meaningful comparison. Results indicate that chopping the HiPIMS pulse consistently leads to higher energy flux and total deposition rate compared to standard HiPIMS at the same total pulse length, primarily due to increased ion flux. A weaker unbalanced magnetic field configuration enhances deposition rates and ion transport. In chopped HiPIMS, increasing micropulse length decreased energy flux and deposition rates, whereas increasing the delay time between micropulses substantially improved these parameters. Importantly, standard HiPIMS, which operated at higher frequencies and short pulse lengths, demonstrated superior performance (with higher total energy and particle fluxes) than chopped HiPIMS when compared at similar short pulse durations. This suggests that consistent short pulse durations and sufficient off-times for complete gas refill are paramount for maximizing ion fluxes and deposition rates.",Plasma Physics
902,2510.05665,"['Lovemore, Michael', 'Botha, Joshua', 'van Heerden, Bertus', 'Kruger, Tjaart']",Objective clustering protocol for single-molecule data: A lifetime vs. intensity study,"Single-molecule spectroscopy (SMS) is an exceptionally sensitive technique, but its inherently limited photon budget produces noisy data that can readily lead to subjective analyses, fitting errors, and reduced statistical power, obscuring true subpopulations and their dynamics. Here, we present an unbiased, objective method to cluster two-dimensional single-molecule data and demonstrate it on fluorescence lifetime--intensity correlations. The clustering method is based on Gaussian mixture modeling, with the optimal number of clusters determined through {information criteria (the Akaike and Bayesian information criteria and integrated completed likelihood) and supplemented by cluster quality metrics such as average cluster tightness and the fraction of points outside confidence ellipses, which guide the selection of statistically robust and physically meaningful clusters. The protocol was benchmarked on simulated datasets spanning clean, smeared, and noisy overlap-limited regimes, and applied to experimental data from Alexa Fluor 647 and QD 605. This approach reliably recovers relevant subpopulations even in the presence of noise and overlapping distributions, providing an objective framework for analyzing single-molecule heterogeneity, with limitations arising primarily under severe geometric overlap or extreme state-occupancy imbalance where distinct populations are no longer separable.",Biological Physics
903,2510.05671,"['Kumar, Abhishek', 'Hodgson, Peter D.', 'Hayne, Manus', 'Dasgupta, Avirup']",Artificial Synapse based on ULTRARAM Memory Device for Neuromorphic Applications,"The memory demands of large-scale deep neural networks (DNNs) require synaptic weight values to be stored and updated in off-chip memory like dynamic random-access memory, which reduces energy efficiency and increases training time. Monolithic crossbar or pseudo-crossbar arrays using analog non-volatile memories, which can store and update weights on-chip, present an opportunity to efficiently accelerate DNN training. In this article, we present on-chip training and inference of a neural network using an ULTRARAM memory device-based synaptic array and complementary metal-oxide-semiconductor (CMOS) peripheral circuits. ULTRARAM is a promising emerging memory exhibiting high endurance (>10^7 P/E cycles), ultra-high retention (>1000 years), and ultra-low switching energy per unit area. A physics-based compact model of ULTRARAM memory device has been proposed to capture the real-time trapping/de-trapping of charges in the floating gate (FG) and utilized for the synapse simulations. A circuit-level macro-model is employed to evaluate and benchmark the on-chip learning performance in terms of area, latency, energy, and accuracy of an ULTRARAM synaptic core. In comparison to CMOS-based design, it demonstrates an overall improvement in area and energy by 1.8x and 1.52x, respectively, with 91% of training accuracy.",Applied Physics
904,2510.05728,"['Tsuzuki, Satori']",Spectrum of the Curl of Vorticity as a Precursor to Dissipation in 3D Taylor--Green Turbulence,"Predicting when a three-dimensional turbulent flow reaches its dissipation peak is essential for both theory and adaptive algorithms in simulations and experiments. Using direct numerical simulations (DNSs) of the Taylor--Green vortex (TGV) at resolutions of $256^3$--$1024^3$, we introduce and test a small-scale weighted diagnostic: the spectrum of $|\nabla \times \boldsymbol{\omega}|^2$ (with $\boldsymbol{\omega}=\nabla \times \mathbf{u}$), which, for incompressible flow, is equivalent to a $k^4$-weighted energy spectrum. We show that the peak wavenumber of this spectrum, $k_{{\rm peak}}[\,|\nabla \times \boldsymbol{\omega}|^2\,]$, advances rapidly to intermediate-small scales and then levels off before the dissipation rate $\varepsilon(t)=\sum_k 2\nu k^2 E(k)$ reaches its maximum. Across all resolutions, we observe robust temporal ordering $t_k<t_\varepsilon<t_\Pi$, where $t_k$ marks the onset of the rapid rise of $k_{{\rm peak}}[\,|\nabla \times \boldsymbol{\omega}|^2\,]$, $t_\varepsilon$ is the time of the maximal $\varepsilon(t)$, and $t_\Pi$ is when the cumulative flux $|\Pi(K)|$ attains its largest peak scale. This early-warning signal correlates with the morphological transition to filament-dominated structures visible in $Q$-criterion isosurfaces and is consistent with integral-scale trends ($L_{{\rm int}},\lambda,\eta$). The diagnostic is simple to compute from standard DNS data and highlights the incipient formation of high-curvature structures, where viscosity acts most strongly.",Fluid Dynamics
905,2510.05734,"['Veyron, Romain', 'Métayer, Clément', 'Gérent, Jean-Baptiste', 'Huang, Ruiyang', 'Beraud, Eliott', 'Garraway, Barry M.', 'Bernon, Simon', 'Battelier, Baptiste']",All-optical bubble trap for ultracold atoms in microgravity,"In this paper, we present an all-optical method to produce shell-shaped traps for ultracold atoms in microgravity. Our scheme exploits optical double dressing of the ground state to create a short range strongly repulsive central potential barrier. Combined with a long range attractive central potential, this barrier forms the shell trap. We demonstrate that a pure spherical bubble, reaching the quasi 2D regime for standard atom numbers, could be formed from two crossed beams with a parabolic profile. An analytical study shows that the relevant characteristics of the trap depend on the ratio of the ground and excited state polarisabilities and the lifetime of the excited state. As a benchmark, we provide quantitative analysis of a realistic configuration for rubidium ensembles, leading to a 250 Hz transverse confinement for a 35 $\mu$m radius bubble and a trap residual scattering rate of less than 10 s$^{-1}$.",Atomic Physics
906,2510.05785,"['Waldhausen, Henry', 'Griffin, Christopher']",Binary Option Market Manipulation by Influencing Belief Dynamics,"Using techniques from information geometry, we construct a semi-Hamiltonian system modelling trader beliefs in a binary asset market and study the impact of inequality or asymmetry in beliefs, information, and power on price dynamics. We show that in a market with no inequality and $N$ completely symmetric traders, the resulting dynamics evolve on a $2N + 1$ dimensional manifold consisting of a $2N-2$ dimensional centre manifold, a $2$ dimensional stable manifold and a $1$ dimensional slow manifold. Introducing asymmetry into the traders has the potential to decrease the dimension of the centre manifold, which we prove using a parameter analysis. Using the belief model, we also study the impact of inter-agent communication, exogenous information and asymmetric purchasing power on price dynamics, showing that market bubbles can emerge when powerful traders produce outsize influence in the market, thus impacting other traders' beliefs as well as the price. This process is exacerbated when back-channel communication is permitted. The impact of areas of high curvature in belief space is also discussed.",Physics and Society
907,2510.05789,"['Zeng, Haohan', 'He, Zhenyu', 'Zhang, Tianxiang', 'Guo, Xiao', 'Hu, Xinghao', 'Mo, Youyu', 'Li, Tingting', 'Mao, Feilong', 'Fan, Haiyan', 'Fan, Xudong', 'Kan, Weiwei', 'Zhu, Yifan', 'Zhang, Hui', 'Yin, Guodong', 'Assouar, Badreddine']",Multi-Channel Amplitude-Phase Asymmetric-Encrypted Janus Acoustic Meta-Holograms,"Encrypted optical and acoustic meta-holograms only focus on the encrypted hologram in a single channel, viz. modulating spatial amplitude to project a holographic image. In this research, the unique concept of multi-channel amplitude-phase asymmetric-encrypted Janus acoustic meta-holograms is proposed, demonstrating remarkable capabilities of generating, encrypting, and decrypting both amplitude and phase holographic images on both sides of a metascreen. The flexible and decoupled manipulation mechanism for the amplitude-phase of the bidirectional acoustic waves used in our concept offers multiple possibilities to apply various encryption methods. In this work, our system enables single-input, two-faced four-channel asymmetric encryption, which substantially increase the communication capacity of conventional acoustic holograms, and establish a security framework based on mathematical problem, proving its security. Our work can lead to concrete applications including, but not limited to, multi-channel acoustic field communications and acoustic illusion and cloaking in non-transparent media.",Applied Physics
908,2510.05790,"['Joyeux, Marc']",Models of topological barriers and molecular motors of bacterial DNA,"Bacterial genomes are partitioned into kilobases long domains that are topologically independent from each other, meaning that change of DNA superhelicity in one domain does not propagate to neighbours. This is made possible by proteins like the LacI repressor, which behave like topological barriers and block the diffusion of torsion along the DNA. Other proteins, like DNA gyrases and RNA polymerases, called molecular motors, use the energy released by the hydrolysis of ATP to apply forces and/or torques to the DNA and modify its superhelicity. Here, we report on simulation work aimed at enlightening the interplay between DNA supercoiling, topological barriers, and molecular motors. To this end, we developed a coarse-grained Hamiltonian model of topological barriers and a model of molecular motors and investigated their properties through Brownian dynamics simulations. We discuss their influence on the contact map of a model nucleoid and the steady state values of twist and writhe in the DNA. These coarse-grained models, which are able to predict the dynamics of plectonemes depending on the position of topological barriers and molecular motors, should prove helpful to back up experimental efforts, like the development of Chromosome Conformation Capture techniques, and decipher the organisational mechanisms of bacterial chromosomes.",Biological Physics
909,2510.05791,"['Marx, Daniel', 'Gligonov, Ivan', 'Malsbenden, David', 'Wöll, Dominik', 'Nevskyi, Oleksii', 'Enderlein, Jörg']",Mapping complex optical light field distributions with single fluorescent molecules,"Single fluorescent molecules, behaving as ideal electric dipole emitters, are powerful nanoscopic probes of complex optical fields. Here, this property is exploited to precisely map the polarization and vectorial structure of tightly focused laser beams, utilizing both linear and circular polarization states. The resulting three-dimensional fluorescence excitation maps strikingly reveal the intrinsic chiral and non-chiral structure of the light field, in perfect quantitative agreement with a full vectorial wave-optical model. This precise correspondence not only enables the reliable determination of absolute molecular orientations but also allows for the accurate characterization of the field's properties. These results fundamentally advance our understanding of light-matter interaction at the single-molecule level and open new avenues for characterizing complex light fields, with broad applications in super-resolution microscopy and nanophotonics.",Optics
910,2510.05792,"['De Paolis, L.', 'Pace, E.', 'Mazzanti, C.', 'Morelli, M.', 'Di Lorenzo, F.', 'Tonello, L.', 'Curceanu, C.', 'Clozza, A.', 'Grandi, M.', 'Davoli, I.', 'Gemignani, A.', 'Grigolini, P.', 'Benfatto, M.']",First experimental measurements of biophotons from Astrocytes and Glioblastoma cell cultures,"Biophotons are non-thermal and non-bioluminescent ultraweak photon emissions, first hypothesised by Gurwitsch in 1924 as a regulatory mechanism in cell division, and then experimentally observed in living organisms. Today, two main hypotheses explain their origin: stochastic decay of excited molecules and coherent electromagnetic fields produced in biochemical processes. Recent interest focuses on the role of biophotons in cellular communication and disease monitoring. This study presents the first campaign of biophoton emission measurements from cultured astrocytes and glioblastoma cells, conducted at Fondazione Pisana per la Scienza (FPS) using two ultra-sensitive setups developed by the collaboration at the National Laboratories of Frascati (LNF-INFN) and at the University of Rome II - Tor Vergata. The statistical analyses of the data collected revealed a clear separation between cellular signals and dark noise, confirming the high sensitivity of the apparatuses. The Diffusion Entropy Analysis (DEA) was applied to the data to uncover dynamic patterns, revealing anomalous diffusion and long-range memory effects potentially related to intercellular signalling and cellular communication. These findings support the hypothesis that biophoton emissions encode rich information beyond intensity, reflecting metabolic and pathological states. The differences that emerged from the application of Diffusion Entropy Analysis to the biophotonic signals of Astrocytes and Glioblastoma are highlighted and discussed in the paper. This work lays the foundation for future studies on neuronal cultures and proposes biophoton dynamics as a promising tool for non-invasive diagnostics and cellular communication research.",Biological Physics
911,2510.05832,"['Semiz, Kerem']",SPARTA: Python-Based Automated Spectral Parameter Analysis and Assessment System for Resonance Tracking,"Accurately determining resonance frequencies and quality factors (Q) is crucial in accelerator physics and radiofrequency engineering, as these factors have direct impacts on system design, operational stability, and research results. The methods currently employed to facilitate resonance analysis are mostly manual, requiring operators and physicists to estimate resonant parameters and examine scattering parameter (S-parameter) data from vector network analyzers (VNAs). The current techniques therefore become laborious, operator-dependent and challenging to replicate when applied to large datasets or across multiple analyses. Despite the importance of these tasks for high-volume research organizations such as CERN where S-parameter measurements are regularly taken for cavity and beam diagnostic research, the currently widespread measures are outdated. In order to automate the laborious resonance characterization process, this paper presents SPARTA (Spectral Parameter Analysis for Resonance Tracking and Assessment), a data analysis software framework based on Python. SPARTA has integrated data ingestion, preprocessing, resonance detection, quality factor estimation, visualization and persistent cloud storage into a reproducible and scalable workflow. SPARTA was developed with the scientific libraries NumPy, SciPy and scikit-rf for accurate and efficient numerical processing, Flask and Dash for interactive and lightweight visualization, and SQLite for easy database management. The three main contributions of this work are outlined as follows: Firstly, this paper presents a methodological framework for resonance detection and assessment based on established RF theory. The second section describes the system architecture and implementation of SPARTA, highlighting data handling, computation and visualization. Finally this paper discusses the results and advantages of automated analysis.",Accelerator Physics
912,2510.05842,"['Mirian, Najmeh']",Short-Pulse High-Power THz Generation Using Optical Klystron FELs: Simulation Results,"The generation of high-power radiation in the terahertz (THz) regime using free-electron lasers (FELs) is challenging due to strong diffraction and pronounced slippage effects. These constraints often limit the achievable pulse duration and peak power in conventional single-pass THz FEL configurations. In this work, we investigate an unseeded optical klystron (OK) FEL concept tailored for the THz regime. Using time-dependent three-dimensional simulations for resonant wavelengths of 10, 30, and 100 {\mu}m, we demonstrate that this approach enables the generation of coherent ultrashort THz pulses with durations of a sub picoseconds (FWHM) and peak powers in the multi-hundred- megawatt range at wavelengths 10 and 30 {\mu}m. To address the slippage challenge, we propose and numerically demonstrate a novel chicane-embedded optical delay scheme, which restores phase alignment between the radiation and microbunched electrons. Simulations confirm that careful tuning of the dispersive strengths allows staged amplification, preserving beam quality and reaching multi-megawatt output power. These results highlight the potential of THz-tailored optical klystrons to generate compact, short, and high-intensity THz pulses, and lay the groundwork for future experimental studies and facility implementation",Accelerator Physics
913,2510.05855,"['Ševaev, Dmitrij', 'Nomerotski, Andrei', 'Švihra, Peter', 'Sishodia, Keshav', 'Roos, Andreas Hult', 'Albrecht, Martin', 'Krishnan, Sivarama', 'Andreasson, Jakob', 'Krikunova, Maria', 'Klimešová, Eva']",Studies of ultrafast dynamics in substrate-free nanoparticles at ELI using Timepix3 optical camera,"We present a novel application of the Timepix3 optical camera (Tpx3Cam) for investigating ultrafast dynamics in substrate-free nanoparticles at the Extreme Light Infrastructure European Research Infrastructure Consortium (ELI ERIC). The camera, integrated into an ion imaging system based on a micro-channel plate (MCP) and a fast P47 scintillator, enables individual time-stamping of incoming ions with nanosecond timing precision and high spatial resolution. The detector successfully captured laser-induced ion events originating from free nanoparticles disintegrated by intense laser pulses. Owing to the broad size distribution of the nanoparticles (10-500 nm) and the variation in laser intensities within the interaction volume, the detected events range in occupancy from near-zero to extremely high, approaching the readout limits of the detector. By combining time-of-flight and velocity map imaging (VMI) techniques, detailed post-processing and analysis were performed. The results presented here focus on the performance of Tpx3Cam under high-occupancy conditions, which are of particular relevance to this study. These conditions approach the limitations imposed by the camera readout capabilities and challenge the effectiveness of standard post-processing algorithms. We investigated these limitations and associated trade-offs, and we present improved methods and algorithms designed to extract the most informative features from the data.",Instrumentation and Detectors
