,paper,authors,title,abstract,cathegory
800,2511.10129,"['Achhab, Mouhammed', 'Jehel, Pierre', 'Gatuingt, Fabrice']",Accelerating the Serviceability-Based Design of Reinforced Concrete Rail Bridges under Geometric Uncertainties induced by unforeseen events: A Surrogate Modeling approach,"Reinforced concrete rail bridges are essential components of railway infrastructure, where reliability, durability, and adaptability are key design priorities. However, the design process is often complicated by uncertainties stemming from unforeseen construction constraints, such as the need to reposition piers or alter geometric characteristics. These design adaptations can lead to repeated redesigns, added costs, and project delays if not anticipated in the early design stages, as well as significant computational overhead when using traditional finite element (FE) simulations. To address this and anticipate such unexpected events, this study adopts surrogate modeling as an efficient probabilistic design approach. This methodology integrates key geometric parameters as random variables, capturing the uncertainties that may arise during the design and construction phases and propagating them on the bridge's performance functions. By doing so, we aim to enable the efficient exploration of a large number of design scenarios with minimal reliance on time-consuming finite element (FE) simulations, represent the performance functions of a reinforced concrete bridge as a function of our variable design parameters, and classify the overall design scenarios into failure and safe scenarios In this study, a four-span reinforced concrete bridge deck is modeled using a multi-fiber finite element approach in Cast3M software. This FE model is used to generate the required design of experiments to train the surrogate models. Within this framework, a comparative performance assessment is conducted to evaluate the performance of the Kriging surrogate against alternative methods, including polynomial chaos expansion (implemented in UQLab) and support vector regression (SVR). This methodology supports early-stage uncertainty-informed design, enhancing the robustness and adaptability of reinforced concrete rail bridges in the face of practical constraints and changing site conditions.",Numerical Analysis
801,2511.10208,"['Qu, Cheng Kevin', 'Ly, Andrew', 'Gong, Pulin']",Fractional neural attention for efficient multiscale sequence processing,"Attention mechanisms underpin the computational power of Transformer models, which have achieved remarkable success across diverse domains. Yet understanding and extending the principles underlying self-attention remains a key challenge for advancing artificial intelligence. Drawing inspiration from the multiscale dynamics of biological attention and from dynamical systems theory, we introduce Fractional Neural Attention (FNA), a principled, neuroscience-inspired framework for multiscale information processing. FNA models token interactions through L\'evy diffusion governed by the fractional Laplacian, intrinsically realizing simultaneous short- and long-range dependencies across multiple scales. This mechanism yields greater expressivity and faster information mixing, advancing the foundational capacity of Transformers. Theoretically, we show that FNA's dynamics are governed by the fractional diffusion equation, and that the resulting attention networks exhibit larger spectral gaps and shorter path lengths -- mechanistic signatures of enhanced computational efficiency. Empirically, FNA achieves competitive text-classification performance even with a single layer and a single head; it also improves performance in image processing and neural machine translation. Finally, the diffusion map algorithm from geometric harmonics enables dimensionality reduction of FNA weights while preserving the intrinsic structure of embeddings and hidden states. Together, these results establish FNA as a principled mechanism connecting self-attention, stochastic dynamics, and geometry, providing an interpretable, biologically grounded foundation for powerful, neuroscience-inspired AI.",Machine Learning
802,2511.10236,"['Rahbar, Mohammad', 'Stein, Christopher J.']",Exact and variational identities for free energy differences in strongly coupled open systems,"We derive exact identities for open systems connecting two equilibrium endpoints without imposing microscopic reversibility, detailed balance (DB), fluctuation-dissipation structure, or local detailed balance (LDB) on the driven dynamics. The identities express the Hamiltonian of mean force (HMF) free energy differences through exponential moments and an explicit chi-squared overlap between the endpoint marginals. In the frozen-coupling regime, the HMF shift reduces to a bare-system increment and admits a trajectory-level heat-work-reference decomposition. The exact relations then reduce the problem to a scalar-action law. A maximum-entropy construction gives a Bessel-form scalar-action law, independent of the microscopic system, environment, and number of degrees of freedom at the level of the variational reconstruction. This law provides three outputs from the same sampled configurations: the HMF free energy difference, the endpoint-overlap burden, and a Hessian uncertainty estimate. Since many systems in biology, chemistry, physics and engineering violate the underlying assumptions of the standard Jarzynski identity, we validate the framework on a reduced-dimensional model with a non-Liouvillian, phase-space-compressing ramp followed by underdamped Langevin relaxation. The standard Jarzynski work estimator fails for this ramp because phase-space preservation is broken and no compensating Jacobian correction is included, whereas the present endpoint identities recover the exact HMF free energy difference, and the variational construction reproduces it within its local uncertainty.",Statistical Mechanics
803,2511.10259,"['Liang, Han-Pu', 'Li, Chuan-Nan', 'Tang, Xin-Ru', 'Xu, Xun', 'Qiu, Chen', 'Huang, Qiu-Shi', 'Wei, Su-Huai']",Effect of Concentration Fluctuations on Material Properties of Disordered Alloys,"Alloying compound AX with another compound BX is widely used to tune material properties. For disordered alloys, due to the lack of periodicity, it has been challenging to calculate and study their material properties. Special quasi-random structure (SQS) method has been developed and widely used to treat this issue by matching averaged atomic correlation functions to those of ideal random alloys, enabling accurate predictions of macroscopic material properties such as total energy and volume. However, in AxB1-x alloys, statistically allowed local concentration fluctuations can give rise to defect-like minority configurations, such as bulk-like AX or BX regions in the extreme, which could strongly affect calculation of some of the material properties such as semiconductor bandgap, if it is not defined properly, leading to significant discrepancies between theory and experiment. In this work, taking the bandgap as an example, we demonstrate that the calculated alloy bandgap can be significantly underestimated in standard SQS calculations when the SQS cell size is increased to improve the structural model and the bandgap is defined conventionally as the energy difference between the lowest unoccupied state and the highest occupied state, because the rare event motifs can lead to wavefunction localization and become the dominant factor in determining the ""bandgap"", contrary to experiment. To be consistent with experiment, we show that the bandgap of the alloy should be extracted from the majority configurations using a density-of-states fitting (DOSF) method. This DOSF approach resolves the long-standing issue of calculating electronic structure of disordered semiconductor alloys. Similar approaches should also be developed to treat material properties that depends on localized alloy wavefunctions.",Materials Science
804,2511.10269,"['Baumeister, Philipp', 'Miozzi, Francesca', 'Guimond, Claire Marie', 'Steinmeyer, Marie-Luise', 'Dorn, Caroline', 'Karato, Shun-Ichiro', 'Bolmont, Emeline', 'Revol, Alexandre', 'Thamm, Alexander', 'Noack, Lena']",Fundamentals of interior modelling and challenges in the interpretation of observed rocky exoplanets,"Most our knowledge about rocky exoplanets is based on their measure of mass and radius. These two parameters are routinely measured and are used to categorise different populations of observed exoplanets. They are also tightly linked to the planet's properties, in particular those of the interior. As such they offer the unique opportunity to interpret the observations and potentially infer the planet's chemistry and structure. Required for the interpretation are models of planetary interiors, calculated a priori, constrained using other available data, and based on the physiochemical properties of mineralogical phases. This article offers an overview of the current knowledge about exoplanet interiors, the fundamental aspects and tools for interior modelling and how to improve the contraints on the models, along with a discussion on the sources of uncertainty. The origin and fate of volatiles, and their role in planetary evolution is discussed. The chemistry and structure of planetary interiors have a pivotal role in the thermal evolution of planets and the development of large scale properties that might become observables with future space missions and ground-based surveys. As such, having reliable and well constrained interior models is of the utmost importance for the advancement of the field.",Earth and Planetary Astrophysics
805,2511.10294,"['Knauer, Sebastian', 'Verba, Roman', 'Serha, Rostyslav O.', 'Slobodianiuk, Denys', 'Schmoll, David', 'Ney, Andreas', 'Demokritov, Sergej', 'Chumak, Andrii']",Long-range propagating paramagnon-polaritons in organic free radicals,"Materials are commonly distinguished by their magnetic response into diamagnetic, paramagnetic, and magnetically ordered (ferro-, ferri-, and antiferromagnetic) phases. Diamagnets and paramagnets lack spontaneous long-range order, whereas ordered magnets develop such order below their Curie or N\'eel temperature and support single spin-wave excitations (magnons). Magnons have found applications in radio-frequency technologies and computation, magneto-optics, and foundational quantum experiments. Above the Curie/N\'eel temperature, long-range order is lost and the material transitions to a paramagnetic phase, with localised spin alignment in small patches, producing paramagnons with only short-range propagation. Here we show that long-range coherence is preserved in the organic free radical 2,2,6,6-tetramethylpiperidin-1-oxyl above the N\'eel temperature using all-electrical propagating spin-wave spectroscopy in external magnetic fields. We observe coherently excited low-energy paramagnon-polaritons up to $\mathbf{23\,\mathrm{GHz}}$ , propagating over $\mathbf{8\,\mathrm{mm}}$ at supersonic group velocities exceeding $\mathbf{100\,\mathrm{km\,s^{-1}}}$. Using free radicals as magnon carriers integrates organic materials with spintronics and opens the way to organic electronics, dense information storage, and quantum technologies.",Mesoscale and Nanoscale Physics
806,2511.10337,"['Piephoff, D. Evan', 'Cao, Jianshu']",Stochastic Thermodynamics of Cooperative Biomolecular Machines: Fluctuation Relations and Hidden Detailed Balance Breaking,"We examine a biomolecular machine involving a driven, observable process coupled to a hidden process in a kinetically cooperative manner. A stochastic thermodynamics framework is employed to analyze a fluctuation theorem for the first-passage time of the observable process under nonequilibrium steady-state conditions. Based on a generic kinetic model, we demonstrate that, along first-passage trajectories, entropy production remains constant when the changes in stochastic entropy and free energy of the machine are balanced, which corresponds to zero net hidden flux through the initial state manifold. Under this condition, which we define quite generally, this first-passage time fluctuation theorem can be established, with its violation serving as an experimentally detectable signature of hidden detailed balance breaking (which we subsequently characterize). In addition, using an enzymatic model, we show that the violation of our first-passage time fluctuation theorem can be thought of as a consequence of the breakdown of local detailed balance in the steps linking coarse-grained states that correspond to the initial and intermediate state manifolds. In the absence of hidden current, the fluctuation theorem is restored, and a mesoscopic local detailed balance condition can be established, which has implications for the thermodynamic analysis of driven, coarse-grained systems. This work sheds significant light on the unique connections between stochastic thermodynamic quantities and kinetic measurements in complex cooperative networks.",Statistical Mechanics
807,2511.10346,"['Höfinger, Andreas', 'Voronov, Andrey A.', 'Schmoll, David', 'Koraltan, Sabri', 'Bruckner, Florian', 'Abert, Claas', 'Suess, Dieter', 'Lindner, Morris', 'Reimann, Timmy', 'Dubs, Carsten', 'Chumak, Andrii V.', 'Knauer, Sebastian']",k-Selective Electrical-to-Magnon Transduction with Realistic Field-distributed Nanoantennas,"The excitation and detection of propagating spin waves with lithographed nanoantennas underpin both classical magnonic circuits and emerging quantum technologies. Here, we establish a framework for all-electrical propagating spin-wave spectroscopy (AEPSWS) that links realistic electromagnetic drive fields to micromagnetic dynamics. Using finite-element (FE) simulations, we compute the full vector near-field of electrical impedance-matched, tapered coplanar and stripline antennas and import this distribution into finite-difference (FD) micromagnetic solvers. This approach captures the antenna-limited wave-vector spectrum and the component-selective driving fields (perpendicular to the static magnetisation) that simplified uniform-field models cannot. From this coupling, we derive how realistic current return paths and tapering shapes, k-weighting functions, for Damon-Eshbach surface spin waves in yttrium-iron-garnet (YIG) films are, for millimetre-scale matched CPWs and linear tapers down to nanometre-scale antennas. Validation against experimental AEPSWS on a $48\,nm$ YIG film shows quantitative agreement in dispersion ridges, group velocities, and spectral peak positions, establishing that the antenna acts as a tunable k-space filter. These results provide actionable design rules for on-chip magnonic transducers, with immediate relevance for low-power operation regimes and prospective applications in quantum magnonics.",Mesoscale and Nanoscale Physics
808,2511.10355,"['Tu, Y.', 'Wu, B.', 'Martínez-Pañeda, E.']",Phase field modelling of cracking and capacity fade in core-shell cathode particles for lithium-ion batteries,"Core-shell electrode particles are a promising morphology control strategy for high-performance lithium-ion batteries. However, experimental observations reveal that these structures remain prone to mechanical failure, with shell fractures and core-shell debonding occurring after a single charge. In this work, we present a novel, comprehensive computational framework to predict and gain insight into the failure of core-shell morphologies and the associated degradation in battery performance. The fully coupled chemo-mechano-damage model presented captures the interplay between mechanical damage and electrochemical behaviours, enabling the quantification of particle cracking and capacity fade. Both bulk material fracture and interface debonding are captured by utilising the phase field method. We quantify the severity of particle cracking and capacity loss through case studies on a representative core-shell system (NMC811@NMC532). The results bring valuable insights into cracking patterns, underlying mechanisms, and their impact on capacity loss. Surface cracks are found to initiate when a significantly higher lithium concentration accumulates in the core compared to the shell. Interfacial debonding is shown to arise from localised hoop stresses near the core-shell interface, due to greater shell expansion. This debonding develops rapidly, impedes lithium-ion transport, and can lead to more than 10\% capacity loss after a single discharge. Furthermore, larger particles may experience crack branching driven by extensive tensile zones, potentially fragmenting the entire particle. The framework developed can not only bring new insight into the degradation mechanisms of core-shell particles but also be used to design electrode materials with improved performance and extended lifetime.","Computational Engineering, Finance, and Science"
809,2511.10452,"['de Diego, Gonzalo G.', 'Stadler, Georg']","Learning parameter-dependent shear viscosity from data, with application to sea and land ice","Complex physical systems which exhibit fluid-like behavior are often modeled as non-Newtonian fluids. A crucial element of a non-Newtonian model is the rheology, which relates inner stresses with strain-rates. We propose a framework for inferring rheological models from data that represents the fluid's effective viscosity with a neural network. By writing the rheological law in terms of tensor invariants and tailoring the network's properties, the inferred model satisfies key physical and mathematical properties, such as isotropic frame-indifference and existence of a convex potential of dissipation. Within this framework, we propose two approaches to learning a fluid's rheology: 1) a standard regression that fits the rheological model to stress data and 2) a PDE-constrained optimization method that infers rheological models from velocity data. For the latter approach, we combine finite element and machine learning libraries. We demonstrate the accuracy and robustness of our method on land and sea ice rheologies which also depend on external parameters. For land ice, we infer the temperature-dependent Glen's law and, for sea ice, the concentration-dependent shear component of the viscous-plastic model. For these two models, we explore the effects of large data errors. Finally, we infer an unknown concentration-dependent model that reproduces Lagrangian ice floe simulation data. Our method discovers a rheology that generalizes well outside of the training dataset and exhibits both shear-thickening and thinning behaviors depending on the concentrations.",Numerical Analysis
810,2511.10476,"['Derouich, Moncef', 'Qutub, Saleh']",Collisional and magnetic effects on the polarization of the solar oxygen infrared triplet,"Context: The scattering polarization of the infrared (IR) triplet of neutral oxygen (O\,\textsc{i}) near 777\,nm provides a powerful diagnostic of solar atmospheric conditions. However, interpreting such polarization requires a rigorous treatment of isotropic depolarizing collisions between O\,\textsc{i} atoms and neutral hydrogen. Aims: We aim to investigate the combined effects of collisional and magnetic depolarization in shaping the alignment of O\,\textsc{i} levels (and thus the polarization of the O\,\textsc{i} IR triplet). Methods: We compute, for the first time, a comprehensive set of collisional depolarization and polarization transfer rates for the relevant O\,\textsc{i} energy levels. These rates are incorporated into a multi-level atomic model, and the statistical equilibrium equations (SEE) are solved to quantify the impact of collisions and magnetic fields on atomic alignment. Results: Our calculations indicate that elastic collisions with neutral hydrogen, together with the Hanle effect of turbulent magnetic fields stronger than about 20 G, efficiently suppress the bulk of the atomic alignment in deep photospheric conditions where hydrogen densities exceed $n_{\mathrm{H}} \sim 10^{16}$ cm$^{-3}$. In the chromosphere, however, the lower hydrogen density weakens collisional depolarization, allowing polarization to persist. Conclusions: Our results are consistent with a chromospheric origin for the linear polarization signals of the O I IR triplet. Future studies should combine accurate non-LTE radiative transfer with reliable collisional rates in order to achieve fully consistent modeling.",Solar and Stellar Astrophysics
811,2511.10506,"['Ford, L. H.', 'Fu, Brian']",Frequency Spectra of Isolated Laser Pulse Envelopes,"This paper will deal with isolated laser pulses, those which last for a finite time interval and whose envelope function is strictly zero outside of this interval. We numerically calculate the Fourier transform of this function and study its asymptotic behavior at high frequencies. This work is motivated by recent results on the probability distributions of quadratic operators in second quantized systems. An example is the density of a material which is subject to zero point fluctuations in the phonon vacuum state. These distributions can decrease very slowly, leading to a relatively high probability for large fluctuations. If the operator is measured by a laser pulse, the rate of decrease of the distribution mirrors the rate of decrease of the pulse envelope Fourier transform. We describe a model for the creation of isolated pulses in which this Fourier transform falls as an exponential of a fractional power of frequency and find examples where this fraction is in the range 0.1 to 0.2. The probability distribution for large fluctuation has the same functional form and implies a significant probability for fluctuations very large compared to the variance.",Quantum Physics
812,2511.10515,"['Jian, Dong-Shan', 'Li, Xiang', 'Yan, Chen-Xu', 'Zheng, Hui-Wen', 'Bian, Zhi-Zhang', 'Fang, You-Le', 'He, Ren-Xi', 'Zhang, Jing-Tian', 'Meng, Ce', 'Meng, Ling-Shi', 'Gong, Bing-Rui', 'Zhang, Sheng-Qi', 'Ma, Yan-Qing']",Mastering Olympiad-Level Physics with Artificial Intelligence,"Olympiad-level physics problem-solving significantly challenges both humans and artificial intelligence (AI), as it requires integrating appropriate modeling, application of physical principles, and precise calculation within long reasoning processes. In this paper, we introduce LOCA (LOgical Chain Augmentation), an AI agent framework designed for complex physics reasoning. LOCA decomposes long reasoning into serialized atomic and verifiable steps, refining the solution through an augment-review loop. We evaluate LOCA on the 2025 Chinese Physics Olympiad (CPhO) theory examination, a rigorous testbed renowned for its depth and complexity. The framework achieves a near-perfect score of 313 out of 320 points, significantly surpassing the top human competitor and other baseline methods. Furthermore, LOCA attains a near-perfect score of 28.6 out of 30 on the IPhO 2025 examination, demonstrating its strong generalizability across different contexts. Our work points toward the development of trustworthy AI partners in both research and education.",Computation and Language
813,2511.10562,"['Brempong, Emmanuel Asiedu', 'Hassen, Mohammed Alewi', 'MohamedKhair, MohamedElfatih', 'Dube, Vusumuzi', 'Potes, Santiago Hincapie', 'Graham, Olivia', 'Brik, Amanie', 'McGovern, Amy', 'Huffman, George J.', 'Hickey, Jason']",Oya: Deep Learning for Accurate Global Precipitation Estimation,"Accurate precipitation estimation is critical for hydrological applications, especially in the Global South where ground-based observation networks are sparse and forecasting skill is limited. Existing satellite-based precipitation products often rely on the longwave infrared channel alone or are calibrated with data that can introduce significant errors, particularly at sub-daily timescales. This study introduces Oya, a novel real-time precipitation retrieval algorithm utilizing the full spectrum of visible and infrared (VIS-IR) observations from geostationary (GEO) satellites. Oya employs a two-stage deep learning approach, combining two U-Net models: one for precipitation detection and another for quantitative precipitation estimation (QPE), to address the inherent data imbalance between rain and no-rain events. The models are trained using high-resolution GPM Combined Radar-Radiometer Algorithm (CORRA) v07 data as ground truth and pre-trained on IMERG-Final retrievals to enhance robustness and mitigate overfitting due to the limited temporal sampling of CORRA. By leveraging multiple GEO satellites, Oya achieves quasi-global coverage and demonstrates superior performance compared to existing competitive regional and global precipitation baselines, offering a promising pathway to improved precipitation monitoring and forecasting.",Machine Learning
814,2511.10722,"['Olivo, Vicente Amado', 'Kerzendorf, Wolfgang', 'Lu, Bangjing', 'Shields, Joshua V.', 'Flörs, Andreas', 'Chen, Nutan']",Practical Author Name Disambiguation under Metadata Constraints: A Contrastive Learning Approach for Astronomy Literature,"The ability to distinctly and properly collate an individual researcher's publications is crucial for ensuring appropriate recognition, guiding the allocation of research funding and informing hiring decisions. However, accurately grouping and linking a researcher's entire body of work with their individual identity is challenging because of widespread name ambiguity across the growing literature. Algorithmic author name disambiguation provides a scalable approach to disambiguating author identities, yet existing methods have limitations. Many modern author name disambiguation methods rely on comprehensive metadata features such as venue or affiliation. Despite advancements in digitally indexing publications, metadata is often unavailable or inconsistent in large digital libraries(e.g. NASA/ADS). We introduce the Neural Author Name Disambiguator, a method that disambiguates author identities in large digital libraries despite limited metadata availability. We formulate the disambiguation task as a similarity learning problem by employing a Siamese neural network to disambiguate author names across publications relying solely on widely available publication metadata-author names, titles and abstracts. We construct the Large-Scale Physics ORCiD Linked dataset to evaluate the Neural Author Name Disambiguator by cross-matching NASA/ADS publications ORCiD. By leveraging foundation models to embed metadata into features, our model achieves up to 94% accuracy in pairwise disambiguation and over 95% F1 in clustering publications into their researcher identities. We release the testing dataset as a benchmark for physics and astronomy, providing realistic evaluation conditions for future disambiguation methods. The Neural Author Name Disambiguator algorithm demonstrates effective disambiguation with minimal metadata, offering a scalable solution for name ambiguity in large digital libraries.",Instrumentation and Methods for Astrophysics
815,2511.10789,"['Wang, Yuchen', 'Avdic, Irma', 'Rose, Michael', 'Torres, Lillian I. Payne', 'Schouten, Anna O.', 'Sung, Kevin J.', 'Mazziotti, David A.']",Correlated Purification for Restoring $N$-Representability in Quantum Simulation,"Classical shadow tomography offers a scalable route to estimating properties of quantum states, but the resulting reduced density matrices (RDMs) often violate constraints that ensure they represent $N$-electron states -- known as $N$-representability conditions -- because of statistical and hardware noise. We present a correlated purification framework based on semidefinite programming to restore accuracy to these noisy, unphysical two-electron RDMs. The method performs a bi-objective optimization that minimizes both the many-electron energy and the nuclear norm of the change in the measured 2-RDM. The nuclear norm, often employed in matrix completion, promotes low-rank, physically meaningful corrections to the 2-RDM, while the energy term acts as a regularization term that can improve the purity of the ground state. While the method is particularly effective for the ground state, it can also be applied to excited and non-stationary states by decreasing the weight of the energy relative to the error norm. In an application to fermionic shadow tomography of large hydrogen chains, correlated purification yields substantial reductions in both energy and 2-RDM error, achieving chemical accuracy across dissociation curves. This framework provides a robust strategy for tomography in many-body quantum simulations.",Quantum Physics
816,2511.10873,"['Fernández, Sebastian', 'Mbachu, Divine', 'Hu, Manchen', 'Cui, Han', 'Michaels, William', 'Narayanan, Pournima', 'Colenbrander, Tyler K.', 'Zhou, Qi', 'Lin, Da', 'Lecina, Ona Segura', 'Hong, Guosong', 'Congreve, Daniel N.']",Lead-Free Europium Halide Perovskite Nanoplatelets,"Metal halide perovskites possess desirable optical, material, and electrical properties which have had substantial impact on next-generation optoelectronics. However, given the toxicity of lead, alternative lead-free perovskite semiconductors are needed. By fully replacing lead with rare-earth elements, one can simultaneously address toxicity concerns and achieve comparable optoelectronic performance. Here, we demonstrate the synthesis of two-dimensional europium halide perovskite nanoplatelets governed by the formula $\mathrm{L_{2}EuX_{4}}$ where L is an organic ligand and X is a halide anion. The structure, morphology, and composition of the nanoplatelets are confirmed by XRD, AFM, and XPS. Deep blue-emitting $\mathrm{PEA_{2}EuBr_{4}}$ perovskite nanoplatelets are synthesized in both the solution- and solid-states with photoluminescence emission centered at 446 nm and CIE color coordinates of (0.1515, 0.0327) and (0.1515, 0.0342), respectively. Additionally, near-ultraviolet $\mathrm{PEA_{2}EuCl_{4}}$ perovskite nanoplatelets are synthesized in both the solution- and solid-states with photoluminescence emission centered at 400 nm and 401 nm, respectively. Overall, europium halide perovskite nanoplatelets offer a lead-free alternative for deep blue, violet, and near-ultraviolet light emission $\unicode{x2013}$ charting new pathways for optoelectronics in this energy regime.",Materials Science
817,2511.10906,"['Huang, Zesen', 'Velli, Marco', 'Panasenco, Olga', 'Morton, Richard J.', 'Shi, Chen', 'Rivera, Yeimy J.', 'Chandran, Benjamin', 'Badman, Samuel T.', 'Ding, Yuliang', 'Raouafi, Nour', 'Bale, Stuart D.', 'Stevens, Michael', 'Ervin, Tamar', 'Hou, Chuanpeng', 'Klein, Kristopher G.', 'Romeo, Orlando', 'Huang, Jia', 'Liu, Mingzhe', 'Larson, Davin E.', 'Pulupa, Marc', 'Livi, Roberto', 'Fraschetti, Federico']",In situ Evidence of 5-minute Oscillations from Parker Solar Probe,"The Sun's surface vibrates in characteristic 5-minute oscillations, known as p-modes, generated by sound waves trapped within the convection zone. Although these oscillations have long been hypothesized to reach into the solar wind, direct in situ evidence has remained elusive, even during previous close encounters by Parker Solar Probe (PSP). Here, we present the first promising in situ detection of 5-minute oscillations in the upper solar corona, based on observations from PSP's three closest perihelia. In two events at 9.9 solar radii, we identify statistically significant ($\sim$ 6 $\sigma$) 3.1-3.2 mHz peaks in the magnetic field power spectrum, each appearing as a large-amplitude, spherically polarized Alfv\'enic wave train lasting approximately 35 minutes. These results demonstrate that global solar oscillations can reach and potentially influence the solar wind.",Solar and Stellar Astrophysics
818,2511.10982,"['Zhang, Haoran', 'Zhu, Haotao', 'He, Ruihua', 'Zhang, Yan', 'Ding, Chao', 'Hanzo, Lajos', 'Gao, Weibo']",Towards Global Quantum Key Distribution,"Quantum Key Distribution (QKD) supports the negotiation and sharing of private keys with unconditional security between authorized parties. Over the years, theoretical advances and experimental demonstrations have successfully transitioned QKD from laboratory research to commercial applications. As QKD expands its reach globally, it encounters challenges such as performance limitations, cost, and practical security concerns. Nonetheless, innovations in satellite-based QKD and the development of new protocols are paving the way towards a worldwide network. In this review, we provide an overview of QKD implementations, with a focus on protocols, devices, and quantum channels. We discuss the challenges of practical QKD and explore long-haul QKD. Additionally, we highlight the future research directions that are expected to significantly advance the realization of a global QKD network.",Quantum Physics
819,2511.10988,"['Wang, Bin', 'Luo, Xi-Yu', 'Gao, Bo-Feng', 'Liu, Jian-Long', 'Wang, Chao-Yang', 'Yan, Zi', 'Ke, Qiao-Mu', 'Teng, Da', 'Zheng, Ming-Yang', 'Cao, Yuan', 'Li, Jun', 'Peng, Cheng-Zhi', 'Zhang, Qiang', 'Bao, Xiao-Hui', 'Pan, Jian-Wei']",Memory-Assisted Nonlocal Interferometer Towards Long-Baseline Telescopes,"Quantum networks and remote quantum entanglement serve as vital future quantum communication resources with broad applicability. A key direction lies in extending the baseline of optical interferometers to enhance angular resolution in interferometric imaging. Here, by measuring a simulated thermal light field, we report the demonstration of a memory-assisted nonlocal interferometer achieving a fiber-link baseline up to 20 km while simultaneously showing its capability to compensate for a geometric delay equivalent to 1.5 km. This result demonstrates potential for enhancing the angular resolution of interferometric imaging in the optical band with delocalized single-photon entanglement, and paves the way for future application of quantum memories in astronomical observation.",Quantum Physics
820,2511.11049,"['Yan, Xin', 'Zhuang, Zhi-Kang', 'Du, Fu-Jia', 'Duan, Wen', 'Yin, Peilin', 'Yu, Mo-Nong', 'Yang, Guang']",Surface figure metrology for reflective membrane mirrors based on phase-measuring deflectometry,"Reflective membrane mirrors provide a lightweight, low-cost alternative to traditional optics for next-generation large-aperture telescopes, but their non-rigid, thin structure poses challenges for surface metrology. We present a phase-measuring deflectometry (PMD) system enhanced with tailored ray-tracing and iterative reconstruction to enable non-contact measurement of large membrane optics. The system successfully characterizes the surface figure and evaluates the dynamic stability of a 1-meter Hencky-type membrane mirror. Our results demonstrate the effectiveness of PMD as a practical metrology tool for future membrane-based telescope systems.",Instrumentation and Methods for Astrophysics
821,2511.11050,"['Zhang, P.', 'Ma, H.', 'Dai, W.', 'Jing, M.', 'Yang, L.', 'Yue, Q.', 'Zeng, Z.', 'Cheng, J.']",Measurement of cosmic-ray muon flux at CJPL-II,"In China Jinping Underground Laboratory (CJPL), the deepest and largest underground laboratory globally, the cosmic-ray muon flux is significantly reduced due to the substantial shielding provided by the overlying mountain. From 2016 to 2020, we measured the muon flux in the second phase of CJPL (CJPL-II) with a plastic scintillator muon telescope system, detecting 161 muon events over an effective live time of 1098 days. The detection efficiency was obtained by simulating the underground muon energy and angular distributions and the telescope system's response to underground muons. The cosmic-ray muon flux is determined to be (3.03 $\pm$ 0.24 (stat) $\pm$ 0.18 (sys)) $\times$ 10$^{-10}$ cm$^{-2}$s$^{-1}$, which is the lowest among underground laboratories worldwide.",High Energy Astrophysical Phenomena
822,2511.11101,"['Shen, Zaiyi', 'Wang, Leilei', 'Zhang, Shishuang', 'Li, Chenlu', 'Xie, Kaili', 'Zheng, Xu', 'Lintuvuori, Juho S.']",Emergent Synchronization and Defect Dynamics in Confined Chiral Active Suspensions,"Hydrodynamic interactions can generate rich emergent structures in active matter systems. Using large-scale hydrodynamic simulations, we demonstrate that hydrodynamic coupling alone can drive spontaneous self-organization across a hierarchy of spatial and temporal scales in confined suspensions of torque-driven particles at moderate Reynolds numbers. Spinners first self-assemble into dimers, which crystallize into a hexatic lattice and subsequently undergo a collective tilting instability. The resulting tilted dimers rotate and synchronize through hydrodynamic repulsion, which can be tuned by the Reynolds number. Upon synchronization, the polar director develops splay and bend deformations and nucleates topological defects with charges of $\pm1$. These defects induce long-wavelength concentration gradients and drive crystal vortex dynamics spanning hundreds of particle diameters. Our results reveal a purely hydrodynamic route to synchronization and defect-mediated dynamics in chiral active matter, without explicit alignment rules or interparticle forces.",Soft Condensed Matter
823,2511.11117,"['de Tournemire, Guirec', 'Fares, Nicolas', 'Amarouchene, Yacine', 'Salez, Thomas']",First-passage statistics of confined colloids,"The encounter of diffusing entities underlies a wide range of natural phenomena. The dynamics of these first-passage dynamics are strongly influenced by confining geometries. Confinement modifies microscopic diffusion through conservative and hydrodynamic interactions, making it essential for realistic modeling. In this Letter, we investigate how confinement affects the first-passage statistics of a diffusing particle. Using \textit{state-of-the-art} holographic microscopy combined with advanced statistical inference, we probe this motion with nanometric precision. Our experimental and numerical results show that confinement can either hinder or enhance first-passage kinetics, depending on the spatial direction. In particular, wall-normal target finding is accelerated by confinement-induced non-Gaussian displacement statistics, which increases the probability of rare, large displacements, with implications for confined chemical reactions and biological \textit{winners-take-all} processes near boundaries.",Soft Condensed Matter
